comment,label
"Very sad. Sorry for the loss of bereaved families of farmers as well as bjp workers. But, whats wrong with so-called vultures from Congress & likeminded parties. They do accuse govt in power of playing dirty politics, but never realise how they shamelessly shapen up the atmosphere of politicising the matter. Did anyone hear them rushing to villages/towns of army men KIA at Intl. border, like they react at the time of state or centre elections.",
"""The farmer is the only man in our economy who buys everything at retail, sells everything at wholesale, and pays the freight both ways.JFK",
"While MSP and competition are indeed very good ways to reign in the market giants from committing monopoly. We need more than that since they'll always find loopholes. But on a short-term basis it does solve alot of problems Farmers might have which is what they are aiming for. For example Reliance is giving people more and more warehouses to use, Contract farming is providing steady income, Middlemen are being cut off. ",
"We support PM, farm laws are good",
Respect on PM Modi ji doubled . He always worked for India's development. He doesn't have false egos. He proved that he whole heartedly respects the democracy and System. ,
these are not farmers these are separtists,
Are Indian farmars fromed by people on low social class?,
Thankyou swu..... thankyou for showing the real mirror...and that too to everyone .. including government and farmers....,
The truth of the media revealed..... haha..... fortunately the farmer taught a lesson,
"Govt. must look for this matter, as they can provide and have many flexible rules for the corporate one, then why can't it for the farmers one. ",
Our Farmers need help so please Support them,
In South India media ....no one taking about this....,
Please support farmers please support farmers please please support farmers OR ELSE IT WILL BE TOO LATE,
Bill repeal on account of security concern...,
"2. Time 4:45 .. as per my understanding the prices, quantity and quality of the product in contract between the farmer and the buyer is pre-determined as per the law. Hence supply and demand doesnt effect it. As pointed out correctly the surplus produce may not be accepted by the buyer at the same rate however that is where the APMC platform comes into picture again where the MSP is still applicable. Please correct me if I misunderstood the law.",
Time has come to Support SIKH/FARMER in return. ,
We stand with farmers protest ,
"One small step backwards for a giant leap forward- Modi ji & the Cabinet must have given this action a good forethought, for sure.",
3.campaign for nti BJP for a law which is there in punjab frm 2013 and was demand of father of dacait.,
"Why does the government not provide MSP on other types of crops? Why MSP is provided on crops like wheat only? Is there any reason behind that? If MSP is provided on other types of crops, I think it may encourage our farmers to produce different kinds of crops other than wheat. This will reduce the over-supply of wheat and hence reduce the wastage of wheat getting rotten in storage facilities. There must be some logical reason behind this.",
Sir your last sentence of this video is enough to understand whole matter that  election are near and government have no option to agree with kisan    thanks god for sadbudhi,
"The biggest problem I think is regarding the reduction in the taxes paid to the state government. This can be regulated if each trader( certified/registered) under govt. of India and each Agricultural Society/group (which should register themselves to the respective collecter office of their district soon after their formation within a specific time period) would pay some amount of tax to the state govt. based upon the tariffs decided by the regulating authority. Certainly, this tax should be less than the one which is received from the The Mandi System. ",
"Wow, Salute the Great Farmer, Succeeded their Good Attempts.",
Hope they reinstate the farm laws in a phase wise manner post state elections,
Indian farmers will now surely become a POOR farmer for ever in future. One hope of change also got ruined.,
25 minutes he kept questioning his behaviour .....not discussing the real issues of anti farmer bills. Pathetic anchor...,
Huge step back for India.. Always support free market..,
3) 3 farmer bill achhe hai,
"I am happy for them , it still shows India has power to fight against Dictatorship.",
"Misled, does the Govt think these farmers as children, to be misled",
These are goons disguised as farmers.,
The protesters are challenging Prime Minister Narendra Modi over his efforts to reshape farming in India.,
"It's d duty responsibility of one and all to protest against black laws, protest against evm, against godi media, against all contentious laws ..and make india, prosper as ever",
"PALLAVI PATEL TUMHE HARA RAHI HAI STOOL MANTRI,,RAKESH TIKAIT  UKHAD DIYE HAI BJP KO WEST ME",
Police should take more violent action against farmers for insulting the tricolor,
"Sir davinder Sharma  raised rs 1,10,000 crores in 10 years despite intense security of govt  we know who is with farmers and who is against how he raised this kind of money explain",
"*   There is affordable  public transport in the form of  Rtc  & indian railways unlike stupid  accident prone JC travels,volvo& pricey garuda,indra",
Your father like man the greatest bhrashtachari kapti pawar had fired bullets on farmers and 12+ farmers were killed. Farmer agitation was broken in few minutes by pawar. Why dont you ask pawar on same?,
The only profitable and GDP growth was seen in India in the agricultural sector. Modiji se wo bhi saha nhi gya,
Bjp supporters should protest to bring back the bills ,
I support farmers right or wrong,
This farmer are so scared .they know if they will march to sandad bhavan then what if,
For 2 months these Farmers has being protesting huaaaaWho Funds this Organisation this farmwr not farming where did the Funds come from Internal or External were used.The Police shd call the NIA n the CBT to Investigate immediately.,
"Amazing di... finally ,today I came to know about real and genuine aspects of farm bills.",
I'm not giving any kind of biased opinion or anything but I have an genuine problem with is stuck into my head  I just want Priya mam to explain that if our Prime minister is giving a  guarantee of the protection of farmers by various laws ( he even said that he's going to ensure MSP) and also the lands are not going to get curbed by private companies then where is the actual problem??,
Augur well for farmers ,
In this way farmers will control supply and will control price...,
"a) can the farmers not sell in open market? if yes, how is this different?",
"kisan itne nalle nai hote ki 2 months tak bethe rahe, mere gav me toh kisan khus hain iss 3 law se, delhi border par bethe kisano me kisan toh 20% hi he, baki toh congressi gunde, bicholiye,modi virodhi he, kisan Union ne khud kaha ki unki rally me koi bahar se log aa gaye he, ",
it will be the darkest day for Indian farmer and agriculture sector if these three law's are revoked....,
The republic Taliban of India.,
"the govt is very bad and is determined to give people pain, especially these poor farmers.",
ALL THE HONEST AND SINCERE PEOPLE AROUND THE WORLD SUPPORT THE LEGITIMATE MOVEMENT OF THE FARMERS.,
If all are in favour of Farmers.. Dn why they are protesting!!! Plz kindly clearfy!!,
"Though I am white American, and an economic and international relations grad, I feel that the Indian farm laws are need of the hour, not only for improving the lives and per capita income of farmers but also for GNV added of agriculture and tremendous export capability of Indian farm produce. It'd been much better that right from the beginning when farmers were agitating, government would've acted in a timely and responsible manner to resolve the dispute then this day wouldn't have come. India's image is dealt with a huge blow globally.",
Shame on the Indian Government the Police and Godi media,
"Yes, this people demanding separate country Khalistan shows that they were never true Indians.",
Here are just a few of the farmersthat are not less in  number but as compared to the overall number of farmers in India these are few farmers from all over India...,
Never vote to BJP...jay Kishan,
"What the heck, why is the afghan army losing??, the weapons we gifted them are now being captured by the taliban, this taliban is too invincible for anyone's info, even they have years of training from USA and India and they are just cowardly holding back and not doing anything, the taliban might capture Afghanistan soon...) :",
IRONY : Modi said govt couldn't explain the laws to farmers ,
"Simply because there are a lot of farmers in Punjab and Harayana, also because the govt is slightly respectful of the constitution and doesn't violate it to the extent that center and U.P. do",
The only video that cleared my all doubts regarding farmer's bill  tysm sir,
Agar kisano ko bills samjh a gye hote to sayad in jaise thekedaro ki job chali jati sayad is liye ni chahte the implementation bad side of democracy ,
I don't understand this. Some are saying it is a good decision and many farmers agreed to it whereas some says it affects the farmers too much. ,
How could it be a trap from police side? Farmers were  at max. Police kya kre apni jaan de de? Police k hath bandhe hai jo instructions hai wahi follw kiye hai!,
"India had invested a few billions into that country which has gone up in smokes  ,  only if they had invested hard earned tax payer money on the Indian ppl. And state . ",
No way to farmers except andolan as they r being overlooked since independance.Facing  severe financial problems,
What about Kisans from rest of India who supported this farm laws? Bowed down to few states from North India. If there was no courage to implement....should have been repealed before....why after so much suffering of common people. This also should be questioned.,
"Tikait ko jo fayeda ka business lagta hai wo kare, government  is bringing good reforms for small poor farmers. Rich farmers has many options. Tikait is himself crorepati",
best thing to happen for the farmers protest since jan. use this police brutal for maximum advantage,
How can the government decide the fate of farmers.??.. It is gonna kill the farmers this way ... Don't try to make we farmers fool by saying that it's 4 prosperity of farmers...actually it's 4 the prosperity of those traders 2 whom u r giving rights by neglecting farmer's situation ... We can understand and analyze what is good 4 us and what's not.... ,
In fact all those who love taliban should be exchanged for Indian citizen.,
"My grandfather were a framer and I support farm law. We are obsessed with middle man and want to eliminate farm law. The people who are protesting are either mindwashed or middle man. Our people also deserve better life. Time will come when Punjab doesn't get  cheap labour from Bihar,UP,MP, Rajasthan and Bengal and it's time  for us to rise. It's the same Punjabi who fought with britishers in 1857 first war of Independence against us. The country are with the farm law.",
Is desh me farmers ki dimmand chod ke sab ki mag puri hoti he...best channel sub tali ban pe lage he ...,
Biggest failure of bureaucracy as even there was no single bureaucrat who hav capability to make it simple for farmer ,
"I am not a BJP supporter in any way but, I think this law is a step in the right direction. MSP applies to only 20 odd crops. Many farmers stuck in a loop of producing the same crops and thus many times govt will end up having too much produce in hand and there are some WTO restrictions that stop govt from exporting all of it. We are ending up with large food wastage. Let's not jump the gun and declare the new bill is evil.",
I support farmers ,
Godi media count down start kr lo apna,
"Mundees don't just rely on taxes to pay taxes, otherwise how do they buy the produce from the farmers?",
Poision congress maafiya applied anti india activity,
I love Indian farmers!,
"If you need an actual expert please listen to Dr. Ashok Gulati, former Chairman, CACP. Commission for Agricultural Costs and Prices, whose mission states ""The commission was established to recommend Minimum Support Prices (MSPs), to motivate cultivators and farmers to adopt the latest technology in order to optimize the use of resources and increase productivity"".  talking about it   here ",
    bjp   congress   ,
Will the farmers get MSP outside the APMC i.e. in the private markets as well ?,
Thanks  MIshra ji.with farmers.,
"To defend it I would just say the trend was being used by media to insult a community and to screen the peaceful part of rally, So people stand against protesters, as happened with Shaeen Bagh case...",
"60kg khol(cow meal) is around 1600 rupees and it's milk price is just 25 rupees per kg, sir then why people are angry against government",
"wt is this shit,?why u bring political people for decision, bring general public who belongs to Delhi and eat food everyday grown by farmers",
"When this bills are passed, your daily bill for farm produce will raise. Then maybe you will see the people living in cities come down to protest. Right now maybe all are laughing at the farmers in the cities. Good luck.",
The farmers are right that they don't believe central government because it's full of loopholes .,
Bjp people will never talk about the present being in power blame Nehru Rahul Gandhi congress The fate of bjp hide in the cover of the past,
Farmers are protesting against this bills for last 2 months but GODI MEDIA didn't cover this,
"So Farmer should get paid even which can covers there expenses in growing crops, so that farmers don't have to bear the losses.",
Farmers: Enough is Enough,
Modi ki election hue tab where social distance and mask ?,
India owes you a lot Ravish ji,
Thanks for talking about farmers ,
Wounderfull My Heartfull Wishes To Farmers,
"Only Punjab, Haryana and western UP have MSP thats the reason they are protesting. ",
"My sincere condolence to all families who lost their bread earning and old folks in this peaceful protest and they are true Indians, and shame on the NAZI. MODI government.",
"Crocodile shedding tears before election ? Crores of rupees spent on agriculture ? You made 5x more the amount spent by increasing Petrol/Diesel/Gas price. Jab Pichwada(Election) pe padhti hai, ache achon ke nikal padhti hai. Ye punjabiyo ne bjp ko aur andhbhakts ko achi tarha se samjha diya.  Wake up India.. BJP is not here to make sab ka saath sab ka vikas. BJP is here to divide and rule.",
Rajesh tikait is cheating the farmer,
We support farmers ,
Farm law could have save farming in India. Without it farming will never become an industry.,
Modi needs to change his actions and laws for panjab and Panjabi farmers.  He must not do what the british did to panjab.  He has been elected to look after his people.  That means panjabis as well as gujrati.,
I am a son of a farmer in Punjab. Ilove my India like all the farmers. These news channel will not say anything wrong about govrenment. If you wanna see rality you can watch NDTV India or you see Dhruv Rathi s latest video. Please dont judge farmers protest according to these fake news. Please,
"When farmers: please stay safe, we are with you..",
At least we can do this much work for our farmer.. This will boost their confidence in further movement..,
Your analysis of farm laws are good for farmers is 100% wrong,
"After this setback, it is highly unlikely that the Modi govt would be doing any reforms before the 2024 elections. Its times like these that you wonder, does China have better political system than ours?",
Kanoon kisne bnaye BJP ne tou farmers BJP against honge na Congress ja AAP k khilaf thorda,
This time UP election will fought on the issues of farmers and agriculture.,
in india only farmers of punjab grow crop ?,
When the people dont get food thats when they'll value farmers,
If farmers decide to stop cultivation.... What to doo,
"Im a farmer and I salute scoopwhoop for coming between us, talk to us, understanding the problems, try to find solutions and for supporting farmers",
"Don't you know how many times farmers went for talk but got no results, at last we took this decision to march to Delhi capital.",
"The state of the farmers in our country is heartbreaking , and the governments actions  are disgraceful .",
Farmers still have the option to sell their produce to anyone,
"May be punjab has slipped to 13 rank or whatever, but Atleast I , being a punjabi , can proudly say , we still rank high above the rest of india by degree of morality, values and ethics.  ",
Touching the heart of farmers with laws is unfulfilled crime,
Bro thank you for clarity... Will support former moment till now was in assumption... Bcz of other videos this should be shared in all college and all media need to play this... To get clarity... Shared to all my groups...,
"2) US, IMF and now UK have either supported farm laws or have said its Indias issue. Neutral intellectuals have also supported farm laws openly. ",
"Farmers even served meals for the very departments that hurt them like the police shown in video pelting stones . What more can be self less than this . If such situation happened to be in one of the delevoped nation with developed mindset and vision , such act would have made the head of the state bow down in humbleness.",
Aapne Jo explain Kiya  vahi  farmer Ki problem h ..or yeah law Govt pepar me to aacha h lekin ek chote farmer ke Liy bhut problem wala h.,
Arrogant guy is silenced by the organized farmers. Hail Farmers,
"Indian farming industry will be in deep trouble soon, if we are not waking up now. I am sharing my observations, but political parties and scientist should come together to find solutions with possible reforms.  ",
In the name of farmer protest they are now defaming India . Such a shame .,
If democracy ko bachana then farmers ki support kro sabb,
"Wow Makes me  the Indian culture/spirit even more! Just look at ""private sector in Western nations"" You'll  *what private sector does to farmers* FIGHT THE GLOBALISTS",
Answer to those who said farmers bhole hain and unhe bhadkiya gaya he...toh inhe kisne bhadkiya,
"1.	Ola Example: Your explanation is perfect if we assume that a farmer is going to produce X crop only forever, for example, tomato forever then he is certainly going to get impacted. Being an Ola driver is very different than being a farmer. For buying a car for taxi service you need as low as 3- 4 lacs and the supply of a taxi car is unlimited, but this is not the case with farmland. So, a farmer is going to cycle his/her crops according to the market demand whereas an Ola taxi can only be used as a taxi, and it cannot be converted into a loading vehicle and then back to a taxi. ",
Strength to our farmers.,
"Do you understand that the share of farming in GDP also decreased due to increased industrialization in India. Indian GDP grew a lot since 1990 but the farming income didnt grow at the same high rate, reducing the share of farming. It doesnt directly mean that the farming income reduced!!",
Now i am really happy  this is farmers unity,
"Farmers should get their rights and justice ..we vote and pay taxes to have rightful benefits in our country, what are we getting? This is unacceptable behaviour of government. Farmers are core of India and are part of major GDP contributing sector of India. In support of farmers rights    ",
Farmers should teach khattar a hard lesson during election with their votes.,
Farmer protect the Right of Consumer with protest.,
"The act was taken at hold for 1 year. And the central government also asked famers for a peaceful discussion but these people remove our Indian flag and put their own flag. Firstly i have respect to farmers but now according to me they are the real terrorist. 109 police works are injured, 70 are in trauma centre and 1 have lost his hand. What was their fault? They are just doing their job this is very shameful and I am to superised that the government even didn't have take any action now.",
Salute to Farmers warriors too  who are struggling for survival of 75% population of the Nation linked with agriculture and  protesting against the atrocities of corporate politicians who are trying to giving control of National food grains in the hands of some corporaters for profit purposes.,
"the farmers protesting the farm bill are not only sikhs. In Punjab and Haryana  there are Hindu farmers , Sikh farmers Muslim farmers.  in Punjab and Haryana, the farmers are not only from from jatt caste or sikhs, there are also pundits, Brahmins , and dogar farmers in Punjab.  Farmers feed the nation, big companies like Tata, Birla, Reliance, Ebany,  Adnany  . These big companies are  controlling Modi. These bills are designed to   make  each farmer compete against each other so that big companies can buy crops at lowest rate, because farmer will have no option to sell to another buyer due to logistics and resources , and  the big companies have the logistics and they  will buy at lowest cost from Farmers and  export to other countries. This  will cause  food shortage in India,because big companies will  able to export the crops to more profitable buyers in other countries and the food prices will get more expensive in india. Modi is working for the  business tycoons, and big companies. The GTS is hurting the small shops, small factories, Modi needs to be removed from his throne.",
We all indians support our farmers,
We can see only Police Beating Old Farmers as the Farmers Sons are in the Border Beating Pakistani and Chinese.  They need to come back and stand for there Fathers..,
Are protesters are farmers??????????????,
3:51 yeah he is telling right in indian army 75% of officers are from Punjab and Haryana they are asking fro there right and soo celled government selected pm modi he have to take these 3 bills return have to ,
u need to do lots of study at ground level about real money made by arhatiyas and unorganised credit system which keep farmers indebted for life,
No amount of spin is going to help bjp... They will lose Punjab and western up.... This repeal is a disaster,
After 2022 in UP farmer law should implement,
"I think people have forgottem  involvement, 26th January incident at   Greta toolkit international agenda against India. ",
Farmers unity long live,
"Farmers never demand ed since,,1950 during last congress government n Janta Dal govt when late",
"Congrats ""Surrender"" MODI....u have made India a ""Bheed Tantr"" now....Shame on u...u broke hope of real farmers...Mandi mafia Won..",
"As far as India is concern, if they create problem in J&K with local support. India will cruse them rudly will not bother about One sided Human Rights. ",
"Meanwhile the migrant workers from Uttar pradesh who are working in the fields of Punjab and Haryana return to there state,vote for BJP and support farm laws. ",
Although I supported the farm laws this was inevitable. The farmers were brainwashed into protests by political parties and the protests were getting out of control. Maybe in the future when farmers are able to understand the laws better we can have them back,
Why police are bothering farmers.,
Very nice Dr. Manish babu and Tripti Ma'm for demystifying the darkness over kisan bill in quite peoples' friendly language.,
B  J  P assembly election highest score Winning B J P party,
proud of our farmers,
"shows us how  difficult  it is to do reforms in india .                           Edit :  I can't believe it . I got so much support . Thank you for this  .  We need to do reforms in many sectors like agriculture , labour etc so that our country's economy can become 5  trillion dollars economy . Again thank you ",
Reject modi's govt! Reject modi's govt. May it rott in Hell .,
#NAME?,
Government passed the (3)  farm bills in the the Parliament with out discussions in Parliament and Rajya Sabha. They should have referred the  farm bill  to the Parliament Sub-Committee before passing the these important (3)bills.,
Farmers Keep up the good fight.,
Mostly r congress workers in the name of farmers.. well betten... They hav no rights to block an importent NH.. congress sud work well in their state.. so that people vote them..,
You cant just come and repeal the bill like nothing has happened. People have died-700 people. Who answers for that?,
It is time now for them open their eyes and accept that these BJP leaders are gundas  and India will become gundaraj. We all should come together to stop this.,
"Elections or a majority government in India are pointless apparently. No wonder foreign investment still largely keeps away from India even after Chinas downfall. Looks like Vietnam and Thailand are gonna succeed China instead long term with all the semiconductor and assembly manufacturing being set up currently. We still cant figure out how to modernize even Agriculture laws without politicizing it, forget about the massive infra needed to sustain and support such high tech supply chains.",
In UP elections the opposition parties should use the farmer's protest to project that upper-class castes are against giving MSP to farmers as most traders are Baniyas and BJP is a political party of upper-caste Hindus only and all other castes should vote them out.,
Farmers  national guardian,
"Thankyou so much scoopwhoop, I think this law doesnot only affect farmers but also is connected to all the middle class people of this nation. This would definately help ghe government in 'mehengai'.",
"Once rate fixed, the contractor might take 300% profit, as those commodities are long shelves store capacity,  why they exculde potatos, etc... Which is short term in storage. Any how all this we the people have to bear the cost effect by trade contractors. Might be contractors are reliance,  jio markets. etc....",
"There must be huge corporate pressure to deliver this farm law after huge election of modi they have financed, you can see this by the way passed without any debate",
Honable chief minister of tamilnadu to see this farmers law protest please farmers are back Bone of indian economic development,
Centre is not at all responsible  for the deaths of farmers during this dirty andolan,
But farmers are not getting the MSP  outside APMC for rice and wheat.,
" that Modi did this cuz of the protest. For BJP, I believe this is definitely part of a strategic long term move of some kind.",
"Don't good leader congress, AAP, SP, TMC,BSP other party and leaders bku farmer. They don't wise in Punjab n Haryana other some state. No respect in india.",
"No Laws enacted are flawless. Its application at ground levels manifests slowly some handicaps that need necessary corrections to the Laws to intended parties or beneficiaries of the Laws. Interestingly, those who are in protest, don't know what these Farm Laws stand for excepting MSP with wrong  ideas. Eventually, the Law Makers having theoretical knowledge do have little Hands-on on ground rule impacts that created a triangle of confusions between Government, Protestors and Farmers, the ultimate beneficiaries. So, it's better to repeal the Farm Laws that became an instrument to Protesters to make their Personal Selling only with allied political and standalone forces to disturb day-to-day normalcy in Public life, causing huge damage to Government Exchequer, regardless of any gains either. Furthermore, farmers are being duped by political parties due to lack of potent clarity of Laws as a tool to mislead Farmers with intent to oppose Central Government in coming Elections in some States.",
The best video I have come across regarding Farm bills,
"Our Farmers did not bother anyone in Delhi, they fed Delhi homeless. They showed once again that they are the one who grow the food to feed us. Thanks to Famers to feed the whole world.",
Thank you for covering this! The Indian Government is doing it's absolute best to suppress the farmer's protest and literally anyone who criticises the absolutely unjust government policies.,
"After this, no govt will dare to take steps for betterment of Farmers. ",
"Real culprits should be caught, merely blaming BJP is not the answer, I knew congress was waiting for such a chance or made up chance.",
"Is act ke phle v kisan mandi se bahar bech skta tha, please correct",
#FarmLaws_InjusticeByModi,
A great victory for farmers.,
It would have made more sense if he had sat with the farmers from the beginning. We wouldn't have lost 700 (farmers) lives.,
 price. Till 2010 the minimum support price was lower than the ,
"80% of farmers didn't see the farm bills, benefits, didn't see the rules & protesting on others words...",
This is not farmers this is khalistani tattu...,
Solidarity to all farmers of the world,
"3. If a farmer agrees to make a contract with some organization for a certain price and say, after that the MSP was announced or say after the harvest, the MSP was higher than that of the contract price. Will the farmer get the MSP?",
Farmers are the backbone of country not BJP. ,
"Punjabis protested,  they are called Khalistanis.",
"Rather than farm reforms, India need judiciary and police reforms, but politicians and bureaucracy doesn't talk about that, because they are abusing it to fullest.",
"I also have sympathy for this incident,,,,, this first dying man confessed that minister send him ,,,, onko dekhne ke liye,,,, but mam you missed that,,,, but you  gave the pressure on the statement that a innocent farmers ask apko hamme marne ke liye bheja hai,,,, and he the culprit died man says mujhe marne ke liye nahi bheja,,,, to bhai kiske liye bheja,,, ye koan decide karega,,, madam kyun aap ladies ki izzatt barkarar rakho,,,,Asli auratt kabhi lie or this type of act nahi karti,,,,",
Farmers had some doubts regarding farm bills and BJP government held talks with farm unions like akali dal etc. And BJP government ensured that farmers will be protected against corporates. ,
Every time India sit for meals ..see their farmers blood in their plate..,
"Today nation Mourns for Millions and Millions of Farmers for other states that were waiting for implementation of these reforms.  It's Punjab and Haryana farmers terrorized others to Control whole mandi, Monopoly and Exploitation of other state farmers.",
Thanks NDTV for covering PUNJAB.  I request everyone to stand with the farmers ,
Long Live Indian Farmers ..,
Sir Punjab Haryana also leaded for freedom from England,
I'm a Hindu and I don't support bjp,
Agar kisan apne matlab aur swarth ke liye NARENDRA MODI JAISE NETA KO HARANA CHAHTE HAIN TO SHARM AANE LAGI H MUJHE IS DESH ME JANM LENE SE,
"I hope we get to see more of Priyanka gandhi from the opposition because rest of the opposition is dead including rahul Gandhi and old congress leaders. Garibo, kisan aur mazdoor maar raha hai aur uski jaan ki kimat ye desh mey kuch nahi hai aysa q?",
#FarmerProtests ,
Government should add bavk the daily use essentials  of consumers. In the way of helping farmers Modi government is hitting badly the consumers,
Farms Law Is Good For Ambani And Adani They Want To Capture 700 Billion Dollars Food Market Yearly. This Three Laws Rename Ambani Adani Welfare Laws,
This jumla master says he was unable to explain the benifit of farm laws. Did he ever sat with the farmers before or after inducting in parliment.,
Minimum support price is answer.,
"Khalistan is only solution for Punjab,",
"Actually yesterday in Punjab, 131.14 lakh tonnes of wheat has been procured, which is an all-time record. I think your video doesn't cover the entire situation precisely. There have been multiple talks between the farmers and the government. The government is ready to make changes to the law. But the farmers are adamant that they will only accept abolishing of the laws. The entire situation is very complex and hard to understand! Also when you are reporting some numbers, you should take the covid situation as well into account!",
we the people of india...are with the farmers.,
Why Godi media is not showing these footages?,
Again making fool to our naive farmers with his lies,
That is peaceful protest by farmers and opposition,
Huge respect!!!! Ann hona bhagwan ki den hai toh these farmers are carrier !!!! ,
"I am a law student , My father is a Farmer. Thanks for rising your voice, disscuss about the real facts of farmer. Love from Assam.",
Farmers are our life line. They should be protected.,
"Punjab and Haryana which are leading the agitation suffer from a geo-political curse. In the years of public sector, government investment alluded them due to hostile borders. That affliction continues. This year Pakistan is importing 2.9 million metric tonnes of wheat from far of countries and so is Afghanistan. Export via road from Punjab is competitive due to low transport and handling costs. China has also sought Indian rice, to reduce its dependence on south east Asian countries. But we cannot deal with them for reasons of the national cause. ",
Farmers Don't give up against dictatorship ,
"I'm not Farmer But Being a Punjabi,  I support Farmers",
Respect diljit brother you doing great He donated 1cr 20 lak. For farmers protest.,
Farm products are perishable so they need storage if correctly managed high fluctuations in prices of certain products in certain season can be managed which is currently big problem. ,
Though I'm pro BJP supporter...but this channel always have an unbiased opinion on every topic.,
Step 1: repeal of farm law ,
"Although BJP supported forced bifurcation of AP, people in residual AP elected NDA2 in 2014 hoping that it will give what was assured to them. Unfortunately, BJP not only denied what itself asked for the residual AP but also has been supporting the YCP govt. there, indicating BJP doesn't bother about Hindus in the South. Tirupathi is one reason for AP not getting Chennai (aka Chenna Patnam) when it separated from Madras state. As rightly said by Abhijit, Tirupathi has become a cash cow for the state govt. However, if Tirupathi was taken out of state control, then AP, which is already a budget deficit state due to the economically uneven division of the state, will become another Bihar.",
"This is the wheat sowing season, the potato planting season, the pulses planting season. Farmers protesting in Delhi, means their lands are going fallow in Punjab and Haryana.",
It doesnt matter if you support the farmers bill or oppose it. You have to admit that the way it was passed was completely undemocratic,
Such a great leader rakesh tikait,
I am not sure if Aanna ji can take right decisions as he also supported kejriwal at one time ,
Im with farmers,
Who will take the responsibility & accountability  of 600+ Deaths Farmers,
"It is not your defeat,it is the defeat of certain sections of our farmer fraternity.",
I got goosebumps..feeling Soo proud on my nation specially farmers which I never felt before when I bcm mature. Jo bole so nihaal. Satsriakaal,
the minimum support price was lower than the international price of the goods. After 2010,
3. Setting a price margin for min & max price a commodity can be sold.,
Make sure every citizen is a farmer before any other employment punjab and up is nothing to the country no idiot can destablise the nation needs close watch and stern warning jai bharath any agitation thorough beating wakeup hindu jai bjp,
So sad....  Justice for farmers,
No one touched Indian flag.... zee news kuch bhi bol thi,
This government is against the farmer.We are with humans,
When Modi can buy two plains during a pandemic why Kisan can't have a comfort break. Try sleeping 107 days on the road. All kisan do go home from time to time for some break. What is wrong if they stayed in the hotel? They have not taken indian peoples money like modi,
"Kejriwal government is helping the farmers, it's good deed.",
Many people and farmers believe new farm laws provide incentive to private sector to get involve in farm sector. They can directly buy from farmer and hold inventor. People have fear that big corporate will exploit farmers as they always think for profit.  New farm laws not mentioned anywhere that it remove MSP but people believe that MSP and Govt Mandi will eventually dissolve in future due to competition from private sector. This will give monopoly to private sector in farm sector.,
"abp news should also ask our PM FM HM CM on 2 crore jobs, doubling of farmers income. petrol diesel lpg price loot, inflation, selling of PSU and banks, NPA, old pension policy, schools and hospitals etc. the public is interested in these core issues and will vote only on these basis.",
Ethnic Chinese here.....India is doomed....I agree with Modi u need to streamline farming and improve productivity by consolidating millions of tiny inefficient farms into big ones...only then will the economy improve....,
Way to go .Lets anger the farmers.,
Jai jawan jai kisan appsabhi lakhon kisaano ko mere salam and rivesh ji aap anginat slute  i love your speeches my god bless you long life and success ,
I guess after 2024 (after election)ye bills vapas aayenge or 2029 baad.,
In Maharashtra farmers are happy with law. In Punjab farmers are protesting.,
"You are playing politics in the name of   farmers,  actual farmers are not there",
Please show how india treating their farmers ,
Modis time has come to resign and let Yogiji take over! We are fed up with his appeasement politics.,
Salute to all who are supporting  directly and indirectly. Break leg by withdrawing vote support against those are working only for some industurialist who are trying to looting the country with help of govts.,
If they wanted to go to Canada then should be screened in details about their connection to groups who are instigating know sans for andolan against Indian union.,
These reforms in farm bills are good for farmers,
Sir i can believe that kisaan from Punjab are influenced by foreign entities but is it possible for alll farmers from our motherland india and u know very well conditions of farmers in our motherland republic of india,
"As pr my thoughts, these protest could have been more bloody in near future. You shoot a protester they start riots then you bring army in which lots of sikh are present they would shoot on there own community people or go against government and this would have bring civil war within India and this would bring China to attack on India.Remember , Indra assassin could have been repeated after this and this would bring India on its knees forever.....a law was pulled back which was for farmers now they will understand the importance of it later as now they will be in misery again. A time to stop khalistan and anti India movement gave time to government also to make them rethink.Remember this law was never a security law in protection of nation.It was meant for farmers but behind the curtains the plan was fool on flourish to create massive riots during Punjab and UP election next year and Punjab shares border with Pakistan.....think of the repulsion",
"I dont understand why our government wants to implement a law for the farmers , which the farmers doesn't want for themselves ",
South farmer # unity# true India,
Shame on so called farmer.,
"250 million good joke.. I live in Delhi, and my assessment is this protest never saw support of even 25 million farmers. And even 25M is not even 2% in India.",
Rakesh Tikawat.. Is like Vashmashur?? He blocked one the biggest reforms in the history of Indian  n some changes could have been far better .,
Victim card khelna band krde farmers,
Ye helicopter wsy bhe Pakistan main he ayega Taliban gift krdega,
I love the way he is begging now. One side His Ambani-adani papa will cut his pocket money other side farmer will cut his diet/ Roti pani Bichara modi,
Modi-Shah won't not commit mistakes like late Vajpayee ji. That's why he got re-elected in 2019 unlike the NDA in 2010. Statesmanship is not required all the time. It is more important to get Yogi re-elected in 2022 and also help Amarinder Singh to keep the Congress and AAP out of power in Punjab.,
Sir I think it's a great decision coz we are on a verge of a 2 front war with chaina pak so there shouldn't be any nuisance in the country if happens then it can play vital role against India also 2 steps back and then come with a bang is the best policy...,
