label,comment
0,no nrc no caa no npr no bjp no godi media
0,no nrc no caa no npr sanvidhan jindabad
0,no nrc no caa no npr save the indian constitution jai bheem jai hind .
0,no nrc no caa no nprjai hind jai bharat
0,no nrc no caa npr nrc
0,no nrc no caa very nice very good sambidhaan zindaabaad
0,no nrc no caa ❌ gujarat bhi sath he
0,no nrc no caano cab no npr
0,no nrc no cab . jai hind
0,no nrc no cab bjp hatao desh bachao
0,no nrc no cab modi bhagao desh bachao
0,no nrc no cab nrp caa
0,no nrc no cab ✖️ 🚫🚫 🚫
0,no nrc no npr and no caa we reject this bill
0,no nrc no npr kiw ke sop bhai dur dur me re ta hé is
0,no nrc no npr no caa no modi
0,no nrc no npr no caa no modi no sash no dhongi bjp bhagao desh
0,no nrc no npr no caa ❌
0,no nrc no npr no caa 🚫🚫🚫🚫🚫👈
0,no nrc no npr no caayah kabhi nahin ho sakta
0,no nrc 🇮🇳no caa 🇮🇳no npr 🇮🇳
0,no nrcno cab no caa no npr
0,no safe sir bjp rss change constitution
0,no to caa nrc npr
0,no we need to include all religion people in this bill
0,none of the questions have been answered by pro caa guy 😀
0,nooooo more bjp sarkar .. gaddar is the bjp people and rss .. they are
0,not only northeast but also maharashtra also against cab bill 2019 ...... dont entertain foreigners
0,not support caa nrc npr
0,note bandi fail nrc fail caa fail janta ko pagal banana h
0,now in 2024apki baar modi tera upaar jooto or chaaplo ki maar
0,now it time came ek ek bjp netao ko jhuskr maro khas kr shah aur
0,now shahinbag's population will double reject caa nrc
0,npr bhi nrc ke tarh hai . ya sab bjp logonko pagal bana rahe hai
0,npr ka labha apne dala ko de bjp sarkar . inke dalal ko labha ki
0,npr na na nacaa na na nanrc na na nachor modiamit chor takla kmina
0,npr nahin chahiye nrc ka first step in npr hai . we are not supporting
0,npr ncr caa rijekat kardo nhi to hamkardenge
0,npr nrc caa cancle
0,npr nrc caa desh ka sabse bdha viras hai
0,npr nrc caa no
0,npr nrc caa reject
0,npr pehle bhi hota tha yaar seedha nrc ko boycott karo
0,npr ❌ caa ❌ nrc ❌ boycort
0,nrc & cab des kor nast kar de ga . e in logon ki chal
0,nrc = matlab { nark}me modi ji dal rah he wah modi ji wah
0,nrc aane se janta india mein hi nri ki feeling lene lgi hai !!! 🤔😂
0,nrc and caa do logon ki sanak hae or kuch nahi
0,nrc aur caa ka birodh karta hu
0,nrc bjp wale par lagu hona chahiye desh wasiyo par nahi
0,nrc caa npr hatawo rss bhagawo .
0,nrc caa rejact
0,nrc caa reject me modi sir
0,nrc caa wapas hona chaheye wakil sadak par h
0,nrc cab caa back out
0,nrc cab caa npr reject ❌ ❌❌ ❌❌ ❌❌ ❌❌ ❌
0,nrc cab lagu nahi hoga bilkul lagu nahi hoga
0,nrc cab laker desh me aag laga ker dono kursi ke keede chunao prachar me
0,nrc cab mpr galat hai
0,nrc cab ram mandir gst garibi door hogi kya
0,nrc down down caa down down npr down down
0,nrc full form bolna nhi araha h sahi se aur chala nrc karne😁😁😁😁
0,nrc npr caa bhi ghatak viras h
0,nrc npr caa no no
0,nrc npr caa no saprot diss like
0,nrc or cab se bharat ko aazad karo
0,nrc se kuch nahi hua m9diji sirf ek assam me 19lakhs log ghuspetiye ban gaye
0,nrc se pura desh barbad ho jayega . sirf musalman hi nahi .
0,nrcc npr ke khilaf jung karne wala akela sher vijay mankar
0,oh god help this protestar n all protestr i oppose caa nrc and npr in
0,old was democracy new was hindu pakistan
0,once i was supporting bjp but now being an indian am totally against with this
0,only caa is ok . but when caa+nrc .. its deadly combination
0,only npr . if u said these things . no nrc no caa
0,only owasi mim zendabaad baki sab farzi party he jo muslim ko tagti he
0,only the bjp it cell is in favour of bjp . 👍
0,oof ! another bjp it celler ! ez . spam some more . there are
0,oppose cab aur nrc
0,oppose nrc cab
0,or hum bhi bol rhy hi india kabhi bhi hindu rashtra nahi banega
0,owaisi bhai jindabad muslim ka neta kaisa ho owais bhai jaisa
0,owaisi ji jaldi pm bane aur savidhan ko theek se laagu kare desh me .
0,owaisi ji sher h zindabad mimi zindabad share
0,owaisi ji sher h zindabad mimi zindabad share h
0,owaisi jindabad jindabad ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️
0,owaisi jitna tilent teri puri bjp party me nhi he
0,owaisi sahab jindabad maharashtra jalna nrc on caa no npr on
0,owaisi sahab zindabad allah apko lambi umar de .
0,owaisi saheb jinda bad rss morda bad
0,pagal ho gya hai ye ... kabhi nrc kabhi npr kabhi caa
0,paiso ka lalach dekar bjp ki rally me bulaya jaata hai .... uske baare me
0,pakistan full support indian muslim
0,pareshani sabse jyada bjp ko ho rahi he ya godi media ko
0,pata nahi godi media ko kab aqal ayege ab to samajh jao plesssssssss
0,patra rozgar ki baat karo bjp dare h hindu muslim ekta dakh kar
0,patrakarita chorke modi k godi m bait gya z news .......
0,peace + unity ... hindu muslim bhai bhai ✌️😊 ❤ ️
0,pgl ban re ha muslim loge ko bhia ase nai hoe cahe ok hindu ekta
0,phale yaha k khud k logo k to peta bhar de phir dena kisi or
0,phir kyoun musalmano ko nikal ne ki baat karte hai bjp wale ?
0,phir se ladayegi ye siyasat hindu or muslim ko
0,pig . bjp . rss . modi . amet . sha . pigyouge . out
0,please come on the road against the evm nrc and cab evm
0,please india 🇮🇳 support assam and oppose cab for assam
0,plzzzzz plz reject the nrc caa npr 🙏allah will help us plz inshallah 🤲
0,pm modiji ke digital india me internet bandh kya mazak kar rahi he bjp sarkar
0,polic k pass goliya km pd jayege lkn muslim sahid hote rhege lkn caa ka
0,polic ko hatao ham rss bjp se nipatlenge
0,police army allso bjp rss big agent
0,problem illegal ko kick karne se nahi naye logo ko mat lao
0,protest against assam nrc and save india . this appeal is for both hindus and
0,protest is needed to open the eye off bjp
0,protest karo democratic right h but peaceful protest karo
0,r gagoi did all in favour of bjp ... he was curroupt .
0,rakesh ji pls remove amit shah and modi from bjp .. they're not flowing the
0,ram ji n to nhi kha kisi muslim ko marne k liye pr mohammed sahab
0,ramlila me modi bhasan ke liye dara 144 nahi lagta h kiya ?
0,rejact caa nrc nprek subscribe koi to kardo mujhe
0,reject . nrc . caa . npr ..
0,reject all nrc npr caa .
0,reject bjp reject nrc reject caa ...
0,reject caa . no to divide and rule
0,reject caa . nrc . npr hona chahiye jai hind
0,reject caa and nrc ... 💪jai hind💪
0,reject caa nrc npa
0,reject caa nrc npr jine india me jine do
0,reject caa nrc npr permanently jai hind
0,reject caa🚫 no npr 🚫no ncr . i m with you asaduddin owaisi saab .
0,reject cab boycott nrc save constitution save india and save india and
0,reject cab caa nrc
0,reject npr nrc caa rss
0,reject npr nrc caa saab
0,reject nrc and cab and caa
0,reject nrc caa npr ... vote for aam aadmi
0,reject nrc caa npr and bjp
0,reject nrc cab
0,reject nrc no cab and caa npr jay bhim jai bhrat jay hind
0,reject nrc npr caa inklab ayega
0,reject nrc nrp karo
0,reject nrc reject caa
0,rejected cab nrc caa nrc
0,rejects caa boycott nrc
0,religion is man made ... hope we all realize it some day ...
0,religious persecution bhi to saabit kerna ho ga .
0,reporter is bjp agent .... o reporter . don't irritate us .
0,respect assamacc ... assam oppose caa
0,right bro . i am against caa
0,right madam g hindu muslim sekh esayi hum sab bhai bhai
0,right now i'm feeling sorry for myself for supporting bjp ... 😣😒😔
0,right right right bjp rss atangbadi sarkar he
0,right sir .... single caa is right . but caa+nrc is wrong .
0,right woo tattu h modi ke godi media walle
0,rohit sardana are you here as a bjp speaker or as a news anchor
0,rss and bjp bro behind this case .
0,rss and bjp ki godi media ....... bjp hatao savidhan bachao
0,rss bjp dono ek hay nrc . caa . dono . manusmriti lana chahti haidaliton
0,rss bjp gunda giree up cm gunda giree bandu karoo
0,rss bjp hindu se azaadi
0,rss bjp is denouncing hindu religion
0,rss bjp ke gunde support karte hain caa nrc ko
0,rss bjp sarkar haa only nafrat haa
0,rss ke 3 basic rules h 1 jhoot bolna2 jhoot bolna3 jhoot bolna
0,rss ne desh ko toda tha amit saha rss kalay angersh hein aj ki india
0,rss our bjp ka kattar panti o ko ben korna chahiye ......
0,rss pr ben lgebjp rss wale ak he aur rss ak atangi sngathan to is
0,rss sirf hindu muslim korke . vhot mangte hai i het bjp
0,rubika you are not journalist you are act like a bjp neta
0,run away . this is kerala ☺ ️ . ther is no religious diversion in
0,saale jahinlon ko kaun samjhaye ki ab ye protest nhi rukne wala .....
0,sab bjp wale sale ab kejriwal ko bich m laa rahe hai
0,sab ek sath apne constitution ko bchaney k liye protest krey
0,sab ko do par yaha ke logo ka ghar mat ujhato nrc mat laao caa
0,sab mle sahab mashallah bk news 2020 10 2 2020 nrc caa npr khilaaf rahe
0,sab muslim mil ker modi ku latka du
0,sab muslim our dalit bhai sab milker aimim ko zitao koi nhi rok payga
0,sadhguru simply lying on caa and nrc
0,sahi bat ha rss hinduo ka dusman ha bjp rss ka dalal ha
0,sahi kaha andh bhakt tune tere jaise modi se gaand b marba lenge
0,sahiie hai sire harmm ki bjp aur no cab harmm ka modi aur no caa
0,salam hai lady aap ko . modi ko to ghutna tekna hi hai . keep
0,salam sister ye sarkar bekaar hai bjp rss ka hi roop hai
0,salute to all the sisters and brothers who carry this protest .... 👍💚
0,samjhne ke liye dimag ka istmal kerna padega modi bhakti kerne se kuch nhi hoga
0,saram aani chahi modi gi ko 85 82 72 sal ki maa road par h
0,sardarji zindabad ab modi aur shah ki chalnewali nahi
0,sarkal bjp ki h to ye sab hona hi tha gunda raaj h ..
0,saudi madinah sharif sye no npr no nrc no caa
0,save india from bjp government and rss
0,save indian constitution nreject npr nrc caa rss bjp evm
0,savio lopes this man is a fake hindu and representative of bjp
0,say no to racism and religious hatred
0,say to modi first reject nrc 😠😠😠😠😠 and keep india save
0,sayed bjp ka har leader ka ma bahan ko uska har rally pa paisa dekar
0,see my channel i have uploaded that rss killling muslim
0,send abi chaudhari to pakistan & balgladesh . see how he feels !
0,setan . monafuk . jalim . bjp . rss . modi . dogshah . dogyogi
0,shame on bjp who has police ctrl .... give delhi govt the police power
0,shame on me i voted bjp those dictators
0,shame on modi . poore duniya me beizatti karwa rha hai ye
0,shame on you bjp ... this is the last for your party to rule ...
0,shame on you bjp and police shame on media shame on you modi and amit
0,shame on you modi . he is very shameless pm he never rolls back caa
0,shame on you modi even hindu brother also against you 😡😫
0,shame on zee news . how much money have you taken from bjp .
0,shame shame uttar pradesh police no cca no nrc
0,shameless bjp & rss & modi-yogi !!!!
0,sharm hoti to modi ji kam se kam aise to na bolate hai
0,sharm kro rss bjp ... abhi bhi kucch akal aayi ho to caa nrc ko
0,shem u modi aapne desh wasio pe zullam krra h uper wale se drrr
0,shi kha aap ne bjp ko rss ko bhagao acha din lao
0,shi me modi ke aane se desh bdla h ....... dnga me bdl rha h
0,sidhi baat no bakwas nrc npr or caa reject bus
0,sikh bhai ko salam hindu muslim sikh isaye apas mai h bhai bhai
0,sikh muslim hindu baudh jain isai hum sab ek hai
0,sir 1971 _2014 me aaye muslim migrate logo kya hoga bakiyo ko to caa se
0,sir aadiwasiyo ka dharm 1955 se kyo hindu dharm kar diya gya answer mee
0,sir ap sob milke bjp ko hatao tab ja k shanti milega is desh ko
0,sir chle gye ab to boring ho gya show owaisi zindabad
0,sirf ek he rasta hai aur vo hai npr ka boycott har ghar aur har
0,sister aap k zazbe ko salam karte hai no cca no nrc no mpr
0,small groups of rss and bjp attacking buildings and the muslims are protesting shame on
0,sob muslim bjp ke berodde jihad ke liye toiyar hojaye ..
0,sobka sath sobka sorbanas ..... 🥵😈😈 yea ladaka des bokth nhi hai ... modi botkh
0,sorry to say that india is no more a democratic nation .
0,srf comment se kuch nhi hona h hindu muslim sikh isai milkr sab hi sadk
0,stand against with nrc and cab bill these type nonsense ager government ko kuch krana
0,strongly against nrc caa
0,strongly oppose caa and nrc
0,students are like bomb don't blast it modi and sha step back
0,such ke liye har ek bhartiye aapke sath h ham savidhan bachane nikle h baba
0,sudipece1 well they are bjp goons and this media is godi media
0,sun re bhai jb sb caste li gyi or muslim caste ko hi kyu ni
0,super baji ji no caa no npr no nrc
0,supreme court ko caa reject kar dena chahie
0,tackle tu teri teri bjp rss ki sarkar to gai re
0,tadepar to chahta ke desh jalta rae aur hindu ka vote milta rae
0,tha university based on religion reservation # #fight for secularism ## #ha ha ha saurabhjj
0,thank god i am 18+ ... i will vote anyone but not bjp
0,thanks mamta jee you are the next pm of india modi replaced by you .
0,the anchor prestige is gone . all media are now bjp biased
0,the best interview ever . like if you are against nrc
0,the evil ideas of rss chaddi chaap mentality is not hidden to anyone
0,the forceful decission of the government of india to legislate the controversial citizenship ( amendment
0,the guy who was with police red shirt belongs to rss groups
0,the indian democracy is dead it was a dream i am saddened my kids will
0,these farm law and nrc caa are just making people polarised
0,things to do for protest . 1 . don’t let godi media cover you .
0,think if caa ncr and npr is implemented what will be the condition of muslims
0,this bjp govt it has partially given benefits only hindus peoples why
0,this friday huge and huge rally in mumbai against cab .
0,this has gone too far mr modi .... we didn’t vote you to power for
0,this is rss human killing nd divide hindu nd moslim .
0,this is the ente of bjp sarkar # shame on u amittt shah
0,this is time to do rally against bjp . tabhi utpat pahad ke niche ayega
0,this modi can not but to help divisive polity . thanks eu
0,this shows bjp is failed in caa implementation on ground .
0,to all the cab supporters .. i hope u all will be snatched by those
0,to constitution me religion grounds pe bhi discrimination mana hai
0,today i can't be more proud to be pakistani i'm glad my forefathers left india
0,toh mat dekha karo .... bjp it cell k ho kya tm
0,top ten criminal of the world ? ans : - modi . ( as per
0,toshif sir great sambhit patra ko q bulaate ho yaar bhajapa support ke aaj tak
0,tribal community ke pass bhi documents nhi hote hai ..
0,truth of india and its midea .... caa opposition started in assam nd northeast and
0,tu hindu bnega n mushlman bnega insan ki aulad hai insan bnega
0,tum . godi . midiya . ke . dalal . ho . rss . ke
0,tum 15% hindu is kale kanun ka samarthan karte ho . 85% nahi .
0,tum dharam k aadhar pr caa lagu kr desh ka ek aur batwara karna chahte
0,tum jaise murkh ke likhne . se . hindu . samaj muslim se door hota
0,tum jo sach dekhna chahte ho wo tumhe godi media batayega .
0,tum log jasa bikau channel kar raha ho danga bjp ka bhakth
0,u bloody fool india is also for muslims sick and christians . all r equal
0,u can't find this much crowed in any politician rally .. this guy vl b
0,u r a paid troll of rss . we dont want ur suggestions
0,very good brother i hope aapka baat modi aur saha ko bhi samaj aajaya
0,very good sir aap me bjp ki pol khol ke rakha di sir jai bhim
0,very logical talks by p . chidambaram sir . he correctly find out the flaws
0,very nice my brother 👍 . no caa no nrc no npr . jai bhim
0,waa bhai waa to mu thord jawab dane wali mili bjp walo ko😉😄👍 good boj
0,waah re modi waah ... gujarat k jaise pure desh ko jala de
0,wah modi ji wah bahut ho gaya jantako chutya banana aur khaskar hindu bhaiyon ko
0,wah wah bhai evm ko ban karo bjp ko bhago desh ko bachao
0,wahi to keh rhe hai modi ji sb samjh chuke aur godi media ko bhi
0,walaikum assalam owaisi sahab zindabad allah pak owesi sahab ko or takat dey ameen unko
+1,we don't want pakistan n bangladesh people ... to live here we wil never accept
0,we don’t support caa npr nrc
0,we have adhar card already don't we ? why can't dat be used for npr
0,we have to save our country and constitution hindu muslims unity
0,we indian 🇮🇳 say no to caa and nrc
0,we indian's reject nrc and caa 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳
0,we ne people totally against caa .... we are not dumping ground of bangladesh ...
0,we oops cab . northeast united joi aai assam
0,we oppose caa .. . we are from assam ...
0,we reject caa and nrc
0,we reject caa npr nrc no
0,we reject caa nrc npr
0,we reject npr nrc caa jaiiiiiiii bharat
0,we reject npr nrc citizens amendment bill
0,we reject nrc & cab
0,we rejecte nrc caa
0,we rejected nrc cab and npr
0,we rejects caa nrc npr
0,we riject nrc cab inqalab zindabad zindabad zindabad
0,we stand with students to oppose caa and nrc
0,we support you my brother i don't like cab and nrc
0,we the indians have done a lot to this bangladesh but in vain . now
0,we the people aginst the pm . we love all religion .
0,we the people of assam will suffer more . than any other ..
0,we the people of manipur too strongly opposed cab ...
0,we the people of northeast india strongly oppose the cab .
0,we want in writing ... stop and scarp the caa & nrc
0,we want to no caa no nrc & no npr
0,well said sir ... gdp 9% se 4% ho gy h .. sirf hindu muslim
0,what about that man who open fire at jamia on anti caa protesters
0,what happened to declared illegal migrants ? had they not left india . if not
0,what the hell ? 1 . nrc in assam was forced by supreme court (
0,who is going to file fir rti complaints or defamation suite against pm modi bjp
0,who oppose this caa ... go to supreme court not . on road . and
0,why 20 lakhs assam citizen is out from nrc list ?
0,why not make strike unlimited until withdraw cab and nrc
0,why they didn't add muslim community ?
0,why to prove indian muslim community .. indian or not ?
0,with these type of protest muslim women will become bold .
0,y neta log khud ag lga h desh m hindu muslim krwane k lye or
0,ya danga bjp or rss wala ki kiya tha q ki delhi nhi chij saka
0,yah sab it patra nahin hai modi ka dalal gadar patra hai iska naam
0,yahi chahti thi godi media or bjpab ye dono bahut khush hoga
0,yas ser rss bjrangdl yuwa wahini vhp pe prtiband lgna chahiye
0,ye . dono . modi . aur . sah . desh . barbad . hi
0,ye aag bjp rss ne lagai hai
0,ye acha hi pehle vote do . fir citizenship saabit kro .
0,ye bhai desh ki awaj bankar gaye the . asli shetan bjp or rss h
0,ye bhi modi ke dalle godi channel hai
0,ye bjp aur modi ko pakistan kion itna pasand hai ?? agr inko itni fikar
0,ye bjp aur rss ki chaal hai . iss tarah ke gaddaar bjp aur rss
0,ye bjp ki chaal hiy mpr hi nrc hai
0,ye bjp ki gunda gardi hai kisi pe bhi koi bhi kanoon thoop de
0,ye bjp vale behes karte he inhe ata pata kuchh he nahi
0,ye caa nrc npr ka dar bol raha hai
0,ye caa se ram ji ko bhi nagrikta denge 😂 kya
0,ye darshata hi modi or bjp party khatam ho rahi hi
0,ye desh hum sb ka hai hindu muslim sikh .. hum sb sath hai or
0,ye desh kisi chaiwale nahi hai.ye desh hindu muslim sabka hai
0,ye godi media kab tk modi modi krti rhegi . same on you
0,ye hame nahi muslim logo ko dikhaye jo dange kr rhe hain
0,ye hindustan kisi ke bap ka nhi chaiye wo bjp ho ya rss
0,ye jhoota hai ye godi media wale hai zee news mat dekho ap log
0,ye jo caa khanoon hi asamvidhanic hai aise khanoon konahi manna chahiye
0,ye khud bjp wale aag laga rahe he protest rokne liye
0,ye kiya ho rha hai democracy mein ? democracy mein protest ki sbka haq hai
0,ye kya ho gaya desh me bjp ki gandi rajniti ka natija hai
0,ye ladki muze anpadh aur gawar lagati hai ya jan buz ke anjan ban rahi
0,ye log meethi juban aur shatir mind rakhte hain ye bjp wale
0,ye mera wada h jo vi pade likhe log kavi sat nhi dega caa nrc
0,ye pro caa nrc wali mahila ko ye pata nhi agar hindu rashtra a gyaa
0,ye rss wale hamesha gunda gardi ki baat hi karte hein .
0,ye sab bjp rss ke gunde hain jo bhare par laye gaye hai
0,ye sab ka jimedar modi h desh barabad karane par tula h madi
0,ye sb siyasat ha taky owaisi ko gaddar show keya jae indian me
0,ye to modi or amitsha rss ke dalal h
0,ye yek ghtiha kanun hi jise hum lagu nahi hoone dege bjp murda bad
0,yea sab insan he pura muslim ko badnam karraha hai .. please muslims bhai log
0,yes ! bjp aur godi media deshdrohi hai . 1 ) godi media ne tukde
0,yes even i feel like to join hhe protest but i am in qatar
0,yes shi kha aap nee pm modi w bjp desh ko brbad krdia
0,yes shi kha sir kesy log mnayngy nya saal bjp ko htaao aur desh bchao
0,yogi ji ko bata do hindu aatangwad ban gaye hain ... ??
0,you are a bjp it cell you are a criminal criminal mind
0,you are an agent of an indian fascist party called bjp / rss ! you
0,you are right assam main yehi hua hain yehi saach hain exposed nrc
0,you are wrong ..... we have trust on supreme court of india . bjp was
0,you declared no nrc no npr no caa
0,you forget : we are humans not hindu not muslim . just humanity
0,zhootho tum to chal baaz ho bjp go back panooz tiwari go back
0,zubeen garg always speaks the truth ... we oppose caa ... joi aai axom
0,⚖⚖⚖⚖ nrc no cab nahin chalega nahin chalega amit shah ka gunda giri✊✊✊
0,❌ no nrc ❌ no caa ❌aur no bjp
0,👍👍👍👍👍👍no caa no nrc no npr
0,😝😝😝😝sir berozgaar hu mai . bolo bharat mata ke jai . sir acche din nahi
0,🤣😂😭😂😭😢😢 / reject bjp / reject caa npr nrc 🏴🏴🏴
0,"all india reject nrc , caa , nrp"
0,"i oppose npr , nrc , caa"
0,"i support ravish sir , rejectnrc rejectcaa"
0,"we strongly reject cab , nrc , npr"
0,ban cab ban nrc ban ban bjp
0,cab is the end of bjp govtment😠😠😠
0,no bjp no nrc no cab
0,no caa ... bjp go back 👎👎
0,no caa no nrc no npr from ondia
0,no caa no nrc no nprbjp rss murdabad
0,no nrc no caa no npr jay bheem
0,right .. no nrc no . caa ..
0,we reject ❌ nrc ❌ cab ❌ npr
2, by marrige indian citizenship . in caa  pls make video
2, modi aaj hai kal nhi hoga ham sirf allah se darte hai  well
2, my name is shahruk and i am a secular indian  😂😂😂
2, sharukh  pro caa ka hissa tha jesse 26/11 rss ki sajhish thi aur
2," caa is too little compassion , too late  aptly put"
2,"'' ab bolo andh bhakto '' , modi modi modi , yahi hai '' chai"
2,"( 4 ) nothing in this section shall apply to tribal area of assam ,"
2,"* its not about caa , but anger of 370 , triple talaq and ram"
2,"* look at some verses from the koran ! ! * in the qur'an ,"
2,"1 . citizenship act 19552 . 11 years , now decreased to 5 years3 ."
2,"1 . there's no mention of muslims in the amended act , it gives the"
2,"2 , 3din aur uske baad kb sant ho jyega . aur 1mnt k andr"
2,"25 lakh hindu hai , madam ji . acche se janiye aap"
2,"6:30 ki baat ko dhyan se suniye ... toh fir caa , cab kiu ????"
2,"90% muslim . ka . nam . aa gaya nrc may , nrc se musolmano"
2,"@1 : 31 owaisi be like , "" ab bass bhi karo naa """
2,"@7 :33 , not three castes , it's about people from east & west pakistan"
2,"@ankit gandhi bhai tum kansi area ka ho , his area mai muslim jada hai"
2,"@ankit verma bakbas to bjp or usake dost , support er karate h . 2014"
2,"@bg s aa gaye bjp , rss ke it cell ke hijde ,, aa gaaye"
2,"@boxerbaboon_2 wateva the bill is , the question is is caa legal under constitution or"
2,"@captain dc well , thats what religious fanatics do isn't it ?"
2,"@dr vina's adventure no , i mean , he said no nrc in maharastra"
2,"@farhan haider bahi bjp kya koi party main bahi sab acahe nahi hai , i"
2,"@gayatri kohali nrc , caa sab ho ke raha ga ."
2,"@hasan mohd pakistan chala ja , tuje kon ruka he . 🤣🤣🤣"
2,"@ias mere sath ek baar so le , maze dete dete batunga caa and nrc"
2,"@ina ina well , his name is equally unimportant like his existence ."
2,"@incognito man no my friend , if ramesh fails to show the papers , he"
2,"@jai r who r u to reject peoples claim as patriot , supreme court"
2,"@k k humanity is fine , it cant be applied every where"
2,"@mintu adhikary yes i know , not like you people , damaging the public property"
2,"@my vote is only for kite wah wah kia baat ky hy . 50000 sy"
2,"@naba mallick hey , i'm an indian first , not a sick minded like u"
2,"@pramod kumar no sir . sir , bss mera matlab yeh tha ki logo ko"
2,"@qur'an 112:1 -4 bhai pakistan apne me lad raha , lekin fayda to uthayega .."
2,"@rajat naik not will , you are ... there no problem ... india is democracy"
2,"@rk ag bro , aapne ek question puchha tha , ki caa religion basis par"
2,"@rohit kumar sir , yha baat hindu muslim ki h he nhi , yhi to"
2,"@sameer alvi i am agree with u on the nrc , govt should have to"
2,"@sfm qureshi up main 30% muslim hain , aur 99% bhartiyan sp aur bsp ke"
2,"@shivam bhardwaj shame on you , you have no humanity so you are not a"
2,"@spider man yeah , rest are having different dna belongs to foreigners aryan invaders"
2,"@youtubeboy shaheen bhag , jamia me koi bjp wale nahi hai .."
2,"@zorba we have to go back , to where ???? where i live here more"
2,"a big salute to this freedom fighter , i pity on the people who call"
2,"a pakistani refugee said to me , "" they can do this in hindustan at"
2,"aam janta ki bhed dekh k lagra hai k ab ya cca , nrc ,"
2,"ab lok befkoof nahi bane geee , en leaders ko ab kaam krna chahidaa aa"
2,"ab ye mat kehna modi ji ki logo ne bill ki pdha nahi hai ,"
2,"abe un randiyo ko sirf maut chahiye ya to apni nahi toh hinduon ke ,"
2,"abi b , n , r , nikalna baki hei , bjp noatnal registration"
2,"after some years they will make a movie about caa , nrc and npr"
2,"again , you have understood what he was telling or not , srilanka refugees have"
2,"agar mere ghar koi sarkari babu ata hai npr k liye , main to g"
2,"ahmadis are a sectarian minority , not a religious minority ."
2,"aisa process gazzate kya nrc hone ka bat mein bhi kam aayega , plz dada"
2,"akal k andho ko yeh hi dik sakta hai , kam se kam vo bjp"
2,"amerika bhi secular desh hai , kya usne kabhi muslimo ko nagrikta dene ko kanun"
2,"amit sah bolnachia nrc nahi huge , modi ji loki jabab dejia"
2,"andhe minority he , ye jo chij nhi he ( npr , nrc ) usaka"
2,"any indian muslim with little bit of self respect left , would you still watch"
2,"ap ne sahi kaha iscent per cent correct , ham sab ek hain modi shah"
2,"ap to plan batao , delhi me vikas kese karoge ? modi ji k pas"
2,"are bhai , pehle jo hona tha , 30 saal pehle ho chuka . aur"
2,"arnabyou speak the language of bjp , he is not let him speak ."
2,"asked them now what is caa , nrc , i hope now they come to"
2,"assam accord says that people who came to assam before march 24 , 1971 from"
2,"baal ki khaal nikalna koi aap se sikhe , janab , 67 year se to"
2,"baap ki jagir . first modi amit shah ki nrc , caa cab karro ."
2,"baap re kya knowledge hai isko , muslim itne sidhe sade hain aaj jane oho"
2,"baat to naukri ki hui thi , kanha nagrikta mein fasa diya ,"
2,"bahan seria , iran , irak , turki , pakistan etc . desho me rss"
2,"bakara thum engineering pada , akal kaudi ki nahi . pahale caa padlo , indian"
2,"best thing- bjp is not the parliament , parliament ka kaam hai sarkaar pe nazar"
2,"bhai aapka har video me ek secular baate hoti hai , first me ."
2,"bhai bs aisa btado ke hindu , sikh , jain , christan , parsee ,"
2,"bhailog , if u r pakistani muslims , u speak brother . if u r"
2,"bhaiya yadi isse muslim , bahujan , sc , st affected hai to vo unke"
2,"bhay title kya hai ,,, pagla gaye ho kya ? ki bjp joint kiye ho"
2,"biometric h bhi nahi koi bhi document dikhana nhi , npr ke liye , kiu"
2,"bjp ke hi state me ayese q ho rha hai , kuch to socho yrr"
2,"bol k lab aazaad hain tere .... "" halla bol "" we are one ☝we"
2,"caa , ncr fully confused clear on print and tv media"
2,"caa , npr , nrc . k uper debate hojaye amit sha vs owaisi anchor"
2,"caa , npr , nrc se mushalman se jyada sc , st , obc ko"
2,"caa , nrc and npr should be scrapped ."
2,"caa , nrc ke kilaaf baath kiya tho sadguru ka dukhan band hoga"
2,"caa , nrc ke support m jo unhe permission mil raha h rally k liye"
2,"caa aur nrc padh lo pahle , karte raho kuchh nahi hoga 😀😀"
2,"caa ka virodh kar k congress , aap , samajvaji party ne ye saabit kar"
2,"caa may be good or maybe bad . but this guy here , cannot take"
2,"cab , caa , nrc , npr , pnr , rmp , pnn , pmm"
2,"can you 🙏🙏make a video on "" exodus day "" for hindu kashmiri ."
2,"chahe wo hindu ho ya muslim ki maa , maa to maa hoti aur us"
2,"citizenship for parvez musharaf , he is presicuted citizen in pakistan"
2,"clearly explained brother . i know caa ,, nrc , npr ."
2,"cm kya kara karnataka ka , we no need caa , npr & nrc in"
2,"come out hindu & shikh on the road all over indai , its time to"
2,"congrees ki bahaha sa horaha ha , eska picha congress ha ."
2,"congress hoti toh caa , nrc kabhi hume pta hi ni chlta"
2,"cupta maa nanie halala hoghta , bahut waqt hai hindu ghali dene ko"
2,"dard hota he to pakistan chali ja , tera dard wo log mita denge ."
2,"dear , let me explain .. when nrc is conducted all over india , you"
2,"dear quint , can i knw how much cab episodes are remained ..??"
2,"desh ka students jaag chuka hai , i support and agree with"
2,"dil garden ho gya !!! mere bhai .. isi trah caa . cab , nrc"
2,"don't mind him , he is just a mulla with hindu name"
