raw_comment,tokenized_comment,label
cheap amitshah bill ( cab ) he will kick out us ? these goons will,cheap amitshah bill cab he will kick out u these goon will,0
chhee . chhee . chhee news modi media . ki itni bezzati to kabhi nahi,chhee chhee chhee news modi medium ki itni bezzati to kabhi nahi,0
chhee news and godi media go back too pakistan,chhee news and godi medium go back too pakistan,0
chor ke hath se desh nahin chalti hai yah modi chor hai,chor ke hath se desh nahin chalti hai yah modi chor hai,0
citizenship should not be given on the basis of religion,citizenship should not be give on the basis of religion,0
citizenship should not be given to any more people from other countries,citizenship should not be give to any more people from other country,0
congress said npr is starting point of nrc in 2009 so learn facts .,congress say npr be start point of nrc in 2009 so learn fact,0
constitution be like : - mujhe dropadi bna kar hi manega 😀👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻,constitution be like mujhe dropadi bna kar hi manega,0
corona se darr nhi lagta be nrc npr caa se lagta he,corona se darr nhi lagta be nrc npr caa se lagta he,0
corona virus se bhi khatrnak h bjp rss virus,corona virus se bhi khatrnak h bjp r virus,0
correct hai sir correct hai . 👍 jumla hai sir jumla modi party .,correct hai sir correct hai jumla hai sir jumla modi party,0
dalal media ye kiyun nahi dikhate ho ye sab rss bajrandal ke aatankwadiyon ne kiya,dalal medium ye kiyun nahi dikhate ho ye sab r bajrandal ke aatankwadiyon ne kiya,0
dalalo ko interview dena bnd kro no nrc caa npr ❌❌❌,dalalo ko interview dena bnd kro no nrc caa npr,0
davinder jese log caa ka fayda lekar agar aayenge to . who will be responsible,davinder jese log caa ka fayda lekar agar aayenge to who will be responsible,0
dear violence expert violence har jagah hua h aur jaha bjp hoogi waha protest hi,dear violence expert violence har jagah hua h aur jaha bjp hoogi waha protest hi,0
dekho bjp aur modi k chamcho sun lo .... sikh +muslim yeh do kaum se,dekho bjp aur modi k chamcho sun lo sikh muslim yeh do kaum se,0
dekho godi media aaj aapni aukaat aur shrm kro shrm ni hy to doob maro,dekho godi medium aaj aapni aukaat aur shrm kro shrm ni hy to doob maro,0
des ki san hindu muslim sikh esyae,de ki san hindu muslim sikh esyae,0
des me jis ki jarurat hai o nahi kar rahi bjp kya caa nrc npr,de me jis ki jarurat hai o nahi kar rahi bjp kya caa nrc npr,0
desh . ko . berbad . kerke . rhega . rss . bjp . desh,desh ko berbad kerke rhega r bjp desh,0
desh hamare hai modi aur amit ke baap ka nai hai .,desh hamare hai modi aur amit ke baap ka nai hai,0
desh jal raha hai desh ko bachao .. pakistan pakistan mat karo ..,desh jal raha hai desh ko bachao pakistan pakistan mat karo,0
desh k tukde krakr rhenge yeh bjp wale jese rusia k huwe😂😂😂😂,desh k tukde krakr rhenge yeh bjp wale jese rusia k huwe,0
desh ke leye muslim ne jan bjp ne nai,desh ke leye muslim ne jan bjp ne nai,0
desh ke neta degree nahi bata sakte aur public se identity proof mang rahe hai,desh ke neta degree nahi bata sakte aur public se identity proof mang rahe hai,0
desh ki halat kharab kr k muslim k naam se jeet rahe he,desh ki halat kharab kr k muslim k naam se jeet rahe he,0
desh kisi ke baap ka nahi hai reject nrc,desh kisi ke baap ka nahi hai reject nrc,0
desh me bjp ko bhagana 🌹desh ko safe banana hai🌹jai hind 🇮🇳,desh me bjp ko bhagana desh ko safe banana haijai hind,0
desh me fir se hindu muslim hone lga h 😔 🤬,desh me fir se hindu muslim hone lga h,0
desh mein job hai na business liken outsiders ko citizenship dene hai,desh mein job hai na business liken outsider ko citizenship dene hai,0
detention camp me modi ji chay ki bechege aur bhakt pakode 😂😂😂,detention camp me modi ji chay ki bechege aur bhakt pakode,0
dhara 144 q lagai hai ... kia protest karne ka right nahi hai,dhara 144 q lagai hai kia protest karne ka right nahi hai,0
dilli hi nhi pure desh ko bachaao .. bjp rss se,dilli hi nhi pure desh ko bachaao bjp r se,0
dimpu daa ami u ulai ahisu ...... amak bangladeshi mukta assam lage ....,dimpu daa ami u ulai ahisu amak bangladeshi mukta assam lage,0
dislike karne wale rss aur bjp ke andhe bhakt,dislike karne wale r aur bjp ke andhe bhakt,0
do nrc without caa ... dum hai kya chawkidar ??? ??,do nrc without caa dum hai kya chawkidar,0
don't spread hatred in both community muslim and hindu,do not spread hatred in both community muslim and hindu,0
dono gunda h ye bjp wala ne pura desh me aag lga diya h,dono gunda h ye bjp wala ne pura desh me aag lga diya h,0
drama of bjp and rss !!!! punishment of innocent students or civilian .,drama of bjp and rss punishment of innocent student or civilian,0
drr gayi hai bjp or rss is liye esi harkat kr rahi hai,drr gayi hai bjp or r be liye esi harkat kr rahi hai,0
duniya me subse jada galiyon snunne wala pm modi .... itihaas me ye likha jayega,duniya me subse jada galiyon snunne wala pm modi itihaas me ye likha jayega,0
dusra koi kam nahiare rojgar do hame kya laga rakha hai hindu muslim,dusra koi kam nahiare rojgar do hame kya laga rakha hai hindu muslim,0
e . v . m . hatao desh bachao b . jp . hatao .,e v m hatao desh bachao b jp hatao,0
economic gdp pe dhiyan do no caa no nrc,economic gdp pe dhiyan do no caa no nrc,0
ek pandit ek tadipaar ek gujraat ka qatil sare ke sare bjp oh sorry bharat,ek pandit ek tadipaar ek gujraat ka qatil sare ke sare bjp oh sorry bharat,0
enough is enough .... say no to caa and nrc,enough be enough say no to caa and nrc,0
es desh me ab kaha bache inshan ... kuch hindu hain kuch muslman hain,e desh me ab kaha bache inshan kuch hindu hain kuch muslman hain,0
esame to bjp rss ki mili bhagat h .,esame to bjp rss ki mili bhagat h,0
even if these sikhs come in india they will not get any benefit of caa,even if these sikhs come in india they will not get any benefit of caa,0
evm . band . karo . bjp . bhagao . koi . ot . dalne,evm band karo bjp bhagao koi ot dalne,0
evm hatao desh bacha rss bjp bhagao desh bachao,evm hatao desh bacha r bjp bhagao desh bachao,0
evm hatao desh bachao nrc dna ke adher par hona chahiye jai mulnivasi,evm hatao desh bachao nrc dna ke adher par hona chahiye jai mulnivasi,0
evm ke sahare vote jeeten hai . chor hai bjp wale .,evm ke sahare vote jeeten hai chor hai bjp wale,0
excellant speech dosto bycott caa nrc npr,excellant speech dosto bycott caa nrc npr,0
faboulas speaker she is and this is the best speech against bjp,faboulas speaker she be and this be the best speech against bjp,0
fact is people supporting nrc are today out of that nrc list,fact be people support nrc be today out of that nrc list,0
fakhr h hame aap logo par we all reject caa nrc nd npr,fakhr h hame aap logo par we all reject caa nrc nd npr,0
fight against hitler of india should continue till last breath .. 👍,fight against hitler of india should continue till last breath,0
fir to jo log caa ku saport kar rahin hai unko b gumrah kardiya gaya,fir to jo log caa ku saport kar rahin hai unko b gumrah kardiya gaya,0
first time biased secularism ke bahar koi t v anchor bol raha hey ..,first time bias secularism ke bahar koi t v anchor bol raha hey,0
gadse ajj bhi jinda hai ...... shem on you bjp rss,gadse ajj bhi jinda hai shem on you bjp rss,0
galat ho rha hai andolan shanti se karo jisse polic bhi support kare,galat ho rha hai andolan shanti se karo jisse polic bhi support kare,0
garibon ki roti aur beti sab khatre me hai bjp hatao desh bachao jai jawan,garibon ki roti aur beti sab khatre me hai bjp hatao desh bachao jai jawan,0
gdp hue 5% desh ka ho raha hai naash nrc caa ke saath saath naukri,gdp hue 5 desh ka ho raha hai naash nrc caa ke saath saath naukri,0
gdp hue 5% desh ka ho raha hai satyanash nrc caa ke sath sath naukri,gdp hue 5 desh ka ho raha hai satyanash nrc caa ke sath sath naukri,0
ghrih mantri ji fi nrc me jo musalman bahar hoge to wo kaha jayege jb,ghrih mantri ji fi nrc me jo musalman bahar hoge to wo kaha jayege jb,0
go back amit sah go back bjp tm jese gadar nhi chahye bjp hato desh,go back amit sah go back bjp tm jese gadar nhi chahye bjp hato desh,0
go back modi sha and yogi we boycott caa ncr and npr jai hind,go back modi sha and yogi we boycott caa ncr and npr jai hind,0
go modi go modi go modi go modi kuta modi begerat modi qatil,go modi go modi go modi go modi kuta modi begerat modi qatil,0
god bless all protesters & college universities forever who oppose the govt policy,god bless all protester college university forever who oppose the govt policy,0
godi media chupata hai . sach ye hai asam jab 19 lakh m se 15,godi medium chupata hai sach ye hai asam jab 19 lakh m se 15,0
godi media go back 🔙 stop 🛑 promoting bjp what you are asking,godi medium go back stop promote bjp what you be ask,0
godi media hai ambani adani hai bjp chalane wale hai,godi medium hai ambani adani hai bjp chalane wale hai,0
godi media k paap ka ghar bhr juka h .... go back godi media,godi medium k paap ka ghar bhr juka h go back godi medium,0
godi media ke pass ye dam nahi hai ki is khabar dikha sake,godi medium ke pas ye dam nahi hai ki be khabar dikha sake,0
godi media murdabad this anchor manager of bjp,godi medium murdabad this anchor manager of bjp,0
godi media owaisi sahab zindabad aimim zindabad,godi medium owaisi sahab zindabad aimim zindabad,0
godi media par case karo tv per jhuth ke sare record hai,godi medium par case karo tv per jhuth ke sare record hai,0
godi mida modi modia h,godi mida modi modia h,0
godi midiya jra pakistan se aaye hinduo ka drd bhi dikhao,godi midiya jra pakistan se aaye hinduo ka drd bhi dikhao,0
godi midiya or gobar patra tu odisha ka naam duba raha h ....,godi midiya or gobar patra tu odisha ka naam duba raha h,0
godi n modi media .... india today .... murdabad ....,godi n modi medium india today murdabad,0
good another slap on dictatorship of bhajpa n rss,good another slap on dictatorship of bhajpa n rss,0
good decision lets all be united and reject caa and ncr,good decision let all be unite and reject caa and ncr,0
good speach i reject caa nrc npr,good speach i reject caa nrc npr,0
good speech 👍👏🗣️🌹 zindabad . indian lady great speech 👍 rss ideology bjp hatao desh,good speech ️ zindabad indian lady great speech r ideology bjp hatao desh,0
gopinathan can replace modi . he can be a better pm than modi,gopinathan can replace modi he can be a good pm than modi,0
govar ptara nrc /caa same act guarab sir sahi kahe rhe hai,govar ptara nrc caa same act guarab sir sahi kahe rhe hai,0
great ledar owaisi sab owaisi ky javab ka ans nai dhyrai our q ko daivart,great ledar owaisi sab owaisi ky javab ka an nai dhyrai our q ko daivart,0
great my brother asaduddin owaisi lot of love . he is a true indian,great my brother asaduddin owaisi lot of love he be a true indian,0
great news i'm very pleased i'm sure bjp is going soon forever,great news i be very pleased i be sure bjp be go soon forever,0
great young leader .. we stand with you . nrc caa must be back .,great young leader we stand with you nrc caa must be back,0
gunda modi & amet sha . b j p gvmt gunda police,gunda modi amet sha b j p gvmt gunda police,0
gunde atankwadi rss bjp ko hi support karenge,gunde atankwadi r bjp ko hi support karenge,0
ha bhai shi kha y bjp aur rss vale failate h hate . bhkt ka,ha bhai shi kha y bjp aur rss vale failate h hate bhkt ka,0
ha ha ... in nrc in assam 19 lakhs illegal persons found of that 13,ha ha in nrc in assam 19 lakhs illegal person find of that 13,0
ha ha ha godi media janta ke taraf nahi sarkar ki tafaf hai shame on,ha ha ha godi medium janta ke taraf nahi sarkar ki tafaf hai shame on,0
haan sahi kaha protest karo bina padhe karo bina samjhe karo bas free ka samosa,haan sahi kaha protest karo bina padhe karo bina samjhe karo bas free ka samosa,0
hadd hai yaar .. ; yaha baat constitutional rights ki ho rahe hai . ;,hadd hai yaar yaha baat constitutional right ki ho rahe hai,0
ham es desh ke saath h .. bjp walo ke khilaf hoo .. jay bhim,ham e desh ke saath h bjp walo ke khilaf hoo jay bhim,0
ham log ko ncr caa are pnr nhi chahiye rojghar chahiye,ham log ko ncr caa be pnr nhi chahiye rojghar chahiye,0
ham musalman kyun dare modi ham be dar ke galli bhi deneko tayar h,ham musalman kyun dare modi ham be dar ke galli bhi deneko tayar h,0
ham sabhi caa ka support kartenetaon ke bahkave mein na ave,ham sabhi caa ka support kartenetaon ke bahkave mein na ave,0
ham to khalistan ae ha kar le jo karna tare modi nu kahde,ham to khalistan ae ha kar le jo karna tare modi nu kahde,0
hamara hindusthan ko bjp rss ke haat se bacha lo 🙏🇮🇳,hamara hindusthan ko bjp r ke haat se bacha lo,0
hamen caa se koi dikqat nahin hai lekin jab isko nrc se joda jata hai,haman caa se koi dikqat nahin hai lekin jab isko nrc se joda jata hai,0
happy god bless you sir asad owaisi you are all the best 👍💯,happy god bless you sir asad owaisi you be all the best,0
he all ways takes the matter on hindu muslim .,he all way take the matter on hindu muslim,0
hello all hindu brother and sisters are standing against nrc and caa,hello all hindu brother and sister be stand against nrc and caa,0
hindu ko gomra apne kia mota ji . hindu muslim hum saath hau,hindu ko gomra apne kia mota ji hindu muslim hum saath hau,0
hindu la k liya napalm hai go to napal india is democratic republic of indai,hindu la k liya napalm hai go to napal india be democratic republic of indai,0
hindu muslim akta zindabad .,hindu muslim akta zindabad,0
hindu muslim always brothers yar dnt fight love from nepal🇳🇵🇳🇵🇳🇵🇳🇵,hindu muslim always brother yar dnt fight love from nepal,0
hindu muslim bhai bhai . don't devide and rule . live and let live .,hindu muslim bhai bhai do not devide and rule live and let live,0
hindu muslim dono jante h ki woh ek dusre k bina nai reh skte esa,hindu muslim dono jante h ki woh ek dusre k bina nai reh skte esa,0
hindu muslim ek hain hume koi bhi alag nhi kar sakta,hindu muslim ek hain hume koi bhi alag nhi kar sakta,0
hindu muslim ek ho rss ka wapsi ho,hindu muslim ek ho r ka wapsi ho,0
hindu muslim ekta zindabaadno npr no caa🚫,hindu muslim ekta zindabaadno npr no caa,0
hindu muslim ekta zindabad hindustan zindabad,hindu muslim ekta zindabad hindustan zindabad,0
hindu muslim haa bhaii bhai we are all are indian🇮🇳👳🇮🇳👳👳🇮🇳👳,hindu muslim haa bhaii bhai we be all be indian,0
hindu muslim ki baat mat kro bhaiyo ye nafrat angrejo ne hi felai thi jo,hindu muslim ki baat mat kro bhaiyo ye nafrat angrejo ne hi felai thi jo,0
hindu muslim kra diya kapil mishra ne,hindu muslim kra diya kapil mishra ne,0
hindu muslim kre jao 😡 kyuki kaam to kr nhi skti sarkar ... are haa,hindu muslim kre jao kyuki kaam to kr nhi skti sarkar be haa,0
hindu muslim rajniti ki bhent chadh gaya,hindu muslim rajniti ki bhent chadh gaya,0
hindu muslim shikh isai ham hai bhai bhai,hindu muslim shikh isai ham hai bhai bhai,0
hindu muslim sik christen sab bhi bhi 🇮🇳🇮🇳🇮🇳🇮🇳💪🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,hindu muslim sik christen sab bhi bhi,0
hindu muslim sik isai apas me bhai bhai,hindu muslim sik isai apas me bhai bhai,0
hindu muslim sikh dalit zindabad,hindu muslim sikh dalit zindabad,0
hindu muslim sikh isae and other apas me hai bhai bhai,hindu muslim sikh isae and other apas me hai bhai bhai,0
hindu muslim sikh isahi sb ak h bhar nikalo modi ko,hindu muslim sikh isahi sb ak h bhar nikalo modi ko,0
hindu muslim sikh isai aapas me sab bhai bhai,hindu muslim sikh isai aapas me sab bhai bhai,0
hindu muslim sikh isai aapas mein sab bhai bhai,hindu muslim sikh isai aapas mein sab bhai bhai,0
hindu muslim sikh isai jindabad . ban rss bjp horror company,hindu muslim sikh isai jindabad ban r bjp horror company,0
hindu muslim sikh isai sab hai bhai bhai jay bhart,hindu muslim sikh isai sab hai bhai bhai jay bhart,0
hindu muslim sikh isaye apas me sab bhai bhai ham sab aik hai,hindu muslim sikh isaye apas me sab bhai bhai ham sab aik hai,0
hindu muslim sikh issai . bjp karai ge subki paitai .,hindu muslim sikh issai bjp karai ge subki paitai,0
hindu muslim vai vai jai varo jai hindi inkilab jindabad,hindu muslim vai vai jai varo jai hindi inkilab jindabad,0
hindu or muslim bhaio bjp bhagaio desh bhachao or bate bhachao,hindu or muslim bhaio bjp bhagaio desh bhachao or bate bhachao,0
hindu rss se darts hai inqalab jindabad,hindu r se dart hai inqalab jindabad,0
hindu ♥ muslim ♥ shikh ♥ chirstian ♥ buddhist ♥ we all are family ♥,hindu muslim shikh chirstian buddhist we all be family,0
hindustan ke 4 sipahi hindu muslim sikh isai,hindustan ke 4 sipahi hindu muslim sikh isai,0
hindustan kisi k baat ka nhi jo muslim bhai logo ko nikal de,hindustan kisi k baat ka nhi jo muslim bhai logo ko nikal de,0
hindustan my hindu ho yaa musilim hm sb pyar mohabat see rhte hai,hindustan my hindu ho yaa musilim hm sb pyar mohabat see rhte hai,0
hindustan teri bap ki jagir nahi gand fad dunga sale modi yogi tadi par ki,hindustan teri bap ki jagir nahi gand fad dunga sale modi yogi tadi par ki,0
hindustan zindabad baad asadudddin owaisi sahab zindabaad,hindustan zindabad baad asadudddin owaisi sahab zindabaad,0
hira a . ah . another gobar bhakt . if someone is against chutiya bjp,hira a ah another gobar bhakt if someone be against chutiya bjp,0
hm ne bola hai ki adhar card sur passport nagrikta ke suboot nahi,hm ne bola hai ki adhar card sur passport nagrikta ke suboot nahi,0
hm v kayam h ..... caa wapas lena hi padega tmko ....,hm v kayam h caa wapas lena hi padega tmko,0
how they bring ? bjp currently involved in many rape cases .,how they bring bjp currently involve in many rape case,0
hum ap k saat hai nrc caa reject karo,hum ap k saat hai nrc caa reject karo,0
hum dekhaigai inshaallah no nrc and cab in india .,hum dekhaigai inshaallah no nrc and cab in india,0
hum hindu muslim sikh isai sabhi is desh me pyaar se rehte hai . koi,hum hindu muslim sikh isai sabhi be desh me pyaar se rehte hai koi,0
hum nhi jaynge pakistan ager jaynge to in rss ke bhduo ka sar kat ke,hum nhi jaynge pakistan ager jaynge to in r ke bhduo ka sar kat ke,0
hum sb ek hain . hindu na muslim . we are indian . bohat achai,hum sb ek hain hindu na muslim we be indian bohat achai,0
hum students k sath h ... bjp ki kali government k sath nhi h,hum student k sath h bjp ki kali government k sath nhi h,0
hum wo muslim h jo america se bhi nhi darte to ore ki okat hi,hum wo muslim h jo america se bhi nhi darte to ore ki okat hi,0
humay muslim bataye q caa may muslim ko bhi bulaya jaye,humay muslim bataye q caa may muslim ko bhi bulaya jaye,0
i am against nrc caa,i be against nrc caa,0
i am from assam . i oppose caa,i be from assam i oppose caa,0
i am from assam and we strongly oppose cab,i be from assam and we strongly oppose cab,0
i am from pakistan and i'm thankful to muhammad ali jinnah .,i be from pakistan and i be thankful to muhammad ali jinnah,0
i am from tripura and i oppose cab,i be from tripura and i oppose cab,0
i am hindu . i don't support caa and nrc,i be hindu i do not support caa and nrc,0
i am hindu but i respect all religion,i be hindu but i respect all religion,0
i am hindu but i rijekt nrc,i be hindu but i rijekt nrc,0
i am indian . 🇮🇳🇮🇳🇮🇳 india me nrc and cab nahi aana chahiye . i,i be indian india me nrc and cab nahi aana chahiye i,0
i am indian bjp nrc reject karo,i be indian bjp nrc reject karo,0
i am indian muslim ... i rejected cab,i be indian muslim i reject cab,0
i am muslim and proud to be a muslim and i oppose cab and nrc,i be muslim and proud to be a muslim and i oppose cab and nrc,0
i am sorry to say sir for your kind attention this law is against our,i be sorry to say sir for your kind attention this law be against our,0
i am told that there is no mention of religious persecution in caa . so,i be tell that there be no mention of religious persecution in caa so,0
i can't support this bill .... i am very ashamed to say you ...... this,i can not support this bill i be very ashamed to say you this,0
i condmn to amit shah . he has insulted of indian constitution by cab .,i condmn to amit shah he have insult of indian constitution by cab,0
i don't know man but something is fishy about them joining bjp .,i do not know man but something be fishy about them join bjp,0
i don't support any party and i also don't support the bill,i do not support any party and i also do not support the bill,0
i don't want nrc or caa i am indian muslim we don't want ok,i do not want nrc or caa i be indian muslim we do not want ok,0
i follow you by including bjp as well in the list for backstabbing ap .,i follow you by include bjp as well in the list for backstabbing ap,0
i guarantee modi himself not able to read that act .... 😆,i guarantee modi himself not able to read that act,0
i hate cab from this bill take india away in horrible tragedy,i hate cab from this bill take india away in horrible tragedy,0
i hate cab nrc rss bjp caa,i hate cab nrc r bjp caa,0
i have all documents but i oppose nrc,i have all document but i oppose nrc,0
i hope eu will hard decision against caa,i hope eu will hard decision against caa,0
i hope in bihar election bjp will get no one's vote .....,i hope in bihar election bjp will get no one be vote,0
i like u mam ... kaas aap jesa har muslim ho jaye ... to india,i like u mam kaas aap jesa har muslim ho jaye to india,0
i liked when owaisi said - hum khuda se darte hai . modi khuda nahi,i like when owaisi say hum khuda se darte hai modi khuda nahi,0
i live in assam but here evm was manipulatet to win .. by bjp ...,i live in assam but here evm be manipulatet to win by bjp,0
i love hindu muslim brotherhood gulfam hasan i love my india,i love hindu muslim brotherhood gulfam hasan i love my india,0
i love hindu muslim sikh etc love from lahore pakistan 😍😘😍😘😘😘😘🙏,i love hindu muslim sikh etc love from lahore pakistan,0
i love tripuri .... i m from manipur and i oppose cab,i love tripuri i m from manipur and i oppose cab,0
i m from assam n from indian army . my name is not there in,i m from assam n from indian army my name be not there in,0
i m student of jmi proud of it that we r fight for our fundamental,i m student of jmi proud of it that we r fight for our fundamental,0
i not supprot caa & nrc,i not supprot caa nrc,0
i oppose caa . bjp ko vote kavi nahi dunga,i oppose caa bjp ko vote kavi nahi dunga,0
i oppose cab and caa,i oppose cab and caa,0
i oppose nrc and npr,i oppose nrc and npr,0
i oppse nrc and caa till the end i will die but will nt support,i oppse nrc and caa till the end i will die but will nt support,0
i reject caa n nrc,i reject caa n nrc,0
i reject caa nrc npr,i reject caa nrc npr,0
i reject nrc and caa,i reject nrc and caa,0
i reject nrc and cab .,i reject nrc and cab,0
i stand against cab .... we ne opposed cab ....,i stand against cab we ne opposed cab,0
i strongly oppose citizenship amendment bill,i strongly oppose citizenship amendment bill,0
i support ... jai bhim bjp ko bhagana jaroori h ..,i support jai bhim bjp ko bhagana jaroori h,0
i support caa but oppose nrc,i support caa but oppose nrc,0
i support shaheen bagh jnu and jamia humari kamyabi hongi insha allah,i support shaheen bagh jnu and jamia humari kamyabi hongi insha allah,0
i think it is violation of article 14 of indian constitution .,i think it be violation of article 14 of indian constitution,0
i think the time for bjp is up ... they started doing a bit too,i think the time for bjp be up they start do a bit too,0
i use nrc documents as my toilet tissue paper . thank u .,i use nrc document a my toilet tissue paper thank u,0
i was against caa . but seeing these muslim librandus bashing caa i now support,i be against caa but see these muslim librandus bash caa i now support,0
i'm against nrc and caa and npr,i be against nrc and caa and npr,0
i'm f assam . save us . we oppose caa . we r against illegal,i be f assam save u we oppose caa we r against illegal,0
i'm from assam . and strongly opposed dis act . not only me bt also,i be from assam and strongly oppose dis act not only me bt also,0
i'm from assam i'm hindu i opposte caa,i be from assam i be hindu i opposte caa,0
i'm from northeast and no one can make me support caa ever . btw when,i be from northeast and no one can make me support caa ever btw when,0
i'm going to protest no caa npr nrc,i be go to protest no caa npr nrc,0
if an indian hindu fails to prove he is indian . how can he get,if an indian hindu fail to prove he be indian how can he get,0
if foreign minorities will get citizenship then why is shia and ahmadi minorities are exempted,if foreign minority will get citizenship then why be shia and ahmadi minority be exempt,0
if this is true then govt should change the cab bill and nrc,if this be true then govt should change the cab bill and nrc,0
ii f you people roll back caa all the women sleep peacefully in their houses,ii f you people roll back caa all the woman sleep peacefully in their house,0
iism musalmano ko nagrikta nhi di ja rhi thi y karan tha,iism musalmano ko nagrikta nhi di ja rhi thi y karan tha,0
im against for citizenship amendt bill . 2016,im against for citizenship amendt bill 2016,0
im from tripura .. n we strongly oopose cab,im from tripura n we strongly oopose cab,0
im muslim hlpe me . mera porwaj log . 1963 se pahle ke rah rahe,im muslim hlpe me mera porwaj log 1963 se pahle ke rah rahe,0
imran . bhai . salam . aapko . bjp . murdabad . jai . bharat,imran bhai salam aapko bjp murdabad jai bharat,0
in any case cab should not be passed in ne ........ we strongly opposed this,in any case cab should not be pass in ne we strongly oppose this,0
in india public has to proove that they are indians . present govt is working,in india public have to proove that they be indians present govt be work,0
in ma bahano ki duaa kabul farmay no caa no nrc no npr,in ma bahano ki duaa kabul farmay no caa no nrc no npr,0
in paglo k pass hindu mulim k alawa dusra koi topic h hi nahi,in paglo k pas hindu mulim k alawa dusra koi topic h hi nahi,0
india is burning 🥵 because of modi & amit shah and also rss vhp,india be burn because of modi amit shah and also rss vhp,0
india is not the only hindu majority country . i am from nepal .,india be not the only hindu majority country i be from nepal,0
india is the only country where all religion can protest and live together nobody dare,india be the only country where all religion can protest and live together nobody dare,0
india ko bcha lo bhn ji yha gov jbrdsti sc st ko hindu bna rhi,india ko bcha lo bhn ji yha gov jbrdsti sc st ko hindu bna rhi,0
india mai jo ayenge o indian honga na ki hindu muslim,india mai jo ayenge o indian honga na ki hindu muslim,0
india main na hindu ki chaleegi na muslim ki,india main na hindu ki chaleegi na muslim ki,0
india me kitne muslim mare gay us ki ginti nahi hai bhai,india me kitne muslim mare gay u ki ginti nahi hai bhai,0
india reject nrc npr caa,india reject nrc npr caa,0
india secular country . muslim ana sa kaya problem . bcz you want only hindu,india secular country muslim ana sa kaya problem bcz you want only hindu,0
inkalab jindabaad aawaj do hum ek reject cab nrc npr,inkalab jindabaad aawaj do hum ek reject cab nrc npr,0
inki chal ko samjho bhai npr chor rasta hai nrc ke liye,inki chal ko samjho bhai npr chor rasta hai nrc ke liye,0
inko kya dushmani hai muslim se . modi an shah,inko kya dushmani hai muslim se modi an shah,0
inqalab zindabad save constitutionsave democracy,inqalab zindabad save constitutionsave democracy,0
insaan ek hai to muslim logo ko kyun ni bill m include kiya,insaan ek hai to muslim logo ko kyun ni bill m include kiya,0
inshallah ham zaruor kamyab honge reject nrc owr caa,inshallah ham zaruor kamyab honge reject nrc owr caa,0
internet band kare toh kya income aati maa kya chai bachena ab rally me,internet band kare toh kya income aati maa kya chai bachena ab rally me,0
is desh ke aan ban shan hindu muslim hai bhai jaan,be desh ke aan ban shan hindu muslim hai bhai jaan,0
is maa ko salam dua hai inki dua qubool kare no caa no nrc no,be maa ko salam dua hai inki dua qubool kare no caa no nrc no,0
is nrc aur caa ko kabhi nahi mane ge,be nrc aur caa ko kabhi nahi mane ge,0
ishse hindu muslim ekta bhedegi ..... bjp fails,ishse hindu muslim ekta bhedegi bjp fails,0
isiliye bolte hai boycott caa nrc or npr ko bhi ....,isiliye bolte hai boycott caa nrc or npr ko bhi,0
islam zindabad . hm sb aur dil se islam par chalenge ..,islam zindabad hm sb aur dil se islam par chalenge,0
iss sai behtar tha ki caa ko wapis liya jaye halaat khud thik hojatai,iss sai behtar tha ki caa ko wapis liya jaye halaat khud thik hojatai,0
it is not less a religious fight than a political one .,it be not less a religious fight than a political one,0
it is only bjps dividing politics . not good for our india .,it be only bjps divide politics not good for our india,0
it is really ridiculous one way they try to find out non indian with nrc,it be really ridiculous one way they try to find out non indian with nrc,0
it's good to have nrc but not with this people they are improper in doing,it be good to have nrc but not with this people they be improper in do,0
itna gyan toh bjp ke sab members ko mila kar bhi nahi hoga ...,itna gyan toh bjp ke sab member ko mila kar bhi nahi hoga,0
itna saf saf jhut bol raha he modi kiya abbhi janta modi modi karega,itna saf saf jhut bol raha he modi kiya abbhi janta modi modi karega,0
itne time meto modi saare supreme court ke jajo ko kharid lega,itne time meto modi saare supreme court ke jajo ko kharid lega,0
its plan c of govt . amit shah caa hataye phir npr laye .. warna,it plan c of govt amit shah caa hataye phir npr laye warna,0
it’s all politics to get bjp dominant in future ... be careful,it ’ s all politics to get bjp dominant in future be careful,0
jab aadhar card aya tha to bjp wale ku oppose kie the ... ek gujarat,jab aadhar card aya tha to bjp wale ku oppose kie the ek gujarat,0
jab bjp khud chhota zaat hai to bjp k neta kaise badaapann dikhayegi ?,jab bjp khud chhota zaat hai to bjp k neta kaise badaapann dikhayegi,0
jab cab ko nrc ke saat laya jayga to sir india me ak muslim hi,jab cab ko nrc ke saat laya jayga to sir india me ak muslim hi,0
jab firon aisha badasha nahi rah to phir modi kyaa chej hai,jab firon aisha badasha nahi rah to phir modi kyaa chej hai,0
jab hindu muslim raaji tab kya karega bjp,jab hindu muslim raaji tab kya karega bjp,0
jab hindu sikh isaiyo ko bhar nhi krna hi to unko nrc q khali muslimo,jab hindu sikh isaiyo ko bhar nhi krna hi to unko nrc q khali muslimo,0
jai bheem bhai .. dalit muslim ekta zindabad,jai bheem bhai dalit muslim ekta zindabad,0
jai bhim bjp wale hmare kabhi nahi ho sakte . bjp ek gunda party hai,jai bhim bjp wale hmare kabhi nahi ho sakte bjp ek gunda party hai,0
jai hind # no caa nrc & npr,jai hind no caa nrc npr,0
