Username,Comment,Likes,Video ID
Shamsher singh,BJP 🐕🐕🐕,1,i73m2F-Gvj4
Shamsher singh,BJP 👎👎👎,1,i73m2F-Gvj4
from kashmir,BBC bss India ko badnam karna hai jai hind 🇮🇳,2,i73m2F-Gvj4
Masee Navali,There is every chance of a solution if negotiations start again now with amendment acceptable to kisan brathery.,1,i73m2F-Gvj4
Deepak jaglan,Jindabaad jawani jindabaad kisani,1,i73m2F-Gvj4
Md Enam,Sardar ji janta kisan ke sath h kuch  media paid media hota hai,2,i73m2F-Gvj4
Md Enam,South meh Jake bolega hindi bol tab Pata chalega,1,i73m2F-Gvj4
Aamir Ali,"Aajkal ke Sikho ko dekh Kar in per afsos hota ha 
Burger 🍔",0,i73m2F-Gvj4
Laxmikant Divedi,Kisan Andolan Nahin balki Dalal Aandolan hai,0,i73m2F-Gvj4
Niki,Where is mask and social distance?,2,i73m2F-Gvj4
Rajesh Kumar,What is midiya doing  ? Dalali or Blackmailing  !!,1,i73m2F-Gvj4
BG KolsePatil,बिलकुल सही बोल रहे है.आज आप लोग हम सभी भारतियोंकी प्रेरणा है.,4,i73m2F-Gvj4
Rajesh Kumar,What about Population of India  ?,2,i73m2F-Gvj4
काल महाकाल,किसानों की हिम्मत को सलाम,12,i73m2F-Gvj4
Rashid Hussain,Sharm nahi aati modi g ko aisi zindagi bekaar hai modi g ki,1,i73m2F-Gvj4
Uttam Thakur,"Stop road protest 
Return and do your regular work",0,i73m2F-Gvj4
Shakir Shakir,Bjp the and,2,i73m2F-Gvj4
Vimal Nagar Gujarat India,किसान आंदोलन नहीं यह पॉलिटिकल आंदोलन है जो अभी केंद्र में कांग्रेस की सरकार होती तो कब का निपट गया होता किसान आंदोलन,1,i73m2F-Gvj4
ohi sandhu,Agr Hindustan Mai esa hi rha kisan majdoor ko dbba Kar to j Afghanistan ban jye GA jldi,1,i73m2F-Gvj4
CoMeDy & GyAn,"Search on YT  "" khali tum newta ""  and watch funniest video of lockdown😂😂😂😂",1,i73m2F-Gvj4
Rock Rock,"पूछना तो ये चाहिए की, छह महीनों में इन फर्जी किसानों, खालिस्तानी आतंकियों ने कितना कोरोना फेलाया",2,i73m2F-Gvj4
Imran Imran,"Kisan aandolan jindabad jindabad
❤️❤️❤️❤️❤️❤️❤️",15,i73m2F-Gvj4
Arif Khan,"अब कितने भी काले दिवस मनाओ सरकार को घंटा 🔔FARK पड़ेगा 👊😂
STAY SAFE 💯
शेर पाला है महंगा तो पड़ेगा भाइयों ✌🦁",3,i73m2F-Gvj4
Almighty Bless,"Thanks BBC for covering Kisan Mazdoor Ekta Andolan.  
People are facing acute problem at the hands of stubborn & high headed  Hierarchy. 
Good days will return after mid 2024.",3,i73m2F-Gvj4
Tarsem jain g,Jai Hind,1,i73m2F-Gvj4
Tarsem jain g,Jai hind,0,i73m2F-Gvj4
Tarsem jain g,🙏🙏Jai hind..Jai Bharat🙏🙏,1,i73m2F-Gvj4
MOHAN GWALA,ये खालिस्तानी आंतकवादी है,1,i73m2F-Gvj4
Mohammed Aamir Rana,"Ab kuchh andh bhakt gobarkhor muh se gobar hagne aayenge aur kisaano ka virodh karenge 
saale wahi khate hai wahi hagte hai",0,i73m2F-Gvj4
Banti Kumar,जय किसान,8,i73m2F-Gvj4
Ayesha khan ✓,"*👉पढ़ाई अधूरी* , 
*👉शादी अधूरी❣️* , 
*👉विकास अधूरा❣️* , 
*👉वादा अधूरा❣️* !! "" 
*👉लेकिन फेंकता है पूरा - पूरा❣️* !! "" 😀",10,i73m2F-Gvj4
Between the line,Koi pure desh se nahi aaye...! Sirf aap log hi  ho...! JO BIRADARI ho...!.,1,i73m2F-Gvj4
Shaik Faizan,"किसान है इसलिए अब तक बिके नहीं,
विधायक होते तो??",14,i73m2F-Gvj4
MS Dhoni ✔️,"Pray for Chetan sakariya father's soul rest in peace 😞😞😞🙏🙏
He died yesterday due to corona🙏🙏🙏
Stay,,,,,,, Home....... 🏠🏠and,,,, stay,,,,, safe,,,,❤❤❤🌹🌹✔️",3,i73m2F-Gvj4
mummy ki rasoi,Bikau Kisan,1,i73m2F-Gvj4
Akola 360,"सिलेंडर 700 का दे , चाहे 1000 का दे .. मै तो वोट साहेब को ही दूंगा ... ये कहने के बाद अंधभक्त बोर्डर की तरफ लंगर खाने चल दिया",7,i73m2F-Gvj4
हरि नाथ,Nakali kisan aandolan kahi pahuchne wala nahi hai,4,i73m2F-Gvj4
Rahul Yadav,BBC kuchh bhi Karke andoln ko hwa dene me LGA hai,1,i73m2F-Gvj4
Mohammad Salman,Jay Jawan Jay kisan,8,i73m2F-Gvj4
Ravish kumar ndtv,Jai jawan jai kisan jai jawan jai kisan jai jawan jai kisan jai jawan jai kisan jai jawan jai kisan jai jawan jai kisan jai jawan jai kisan jai jawan jai kisan jai jawan jai kisan jai ❤️❤️❤️🙏🙏🙏,8,i73m2F-Gvj4
Hss gamer,no farmer no food,0,5AC00KN-1cE
HARSH PAGARE,"2024 me bhi aayega toh modi hi
Because ghazini",1,5AC00KN-1cE
Hyper Zen,What is the problem with new farm law please explain correctly ?? because I know the law I didnt find any issue with the law,0,5AC00KN-1cE
Victor Daniel,Since for several months the Farmers are struggling like anything.  The Farm Laws which are against the Farmers should be cancelled immediately by the present BJP ruling Government which Farm Laws are raised by the present BJP Government.  Actually the Farmers are not only protesting for their benefits but for the benefits of entire nation.,1,5AC00KN-1cE
Juhi Baxi,Farmers protest have been one of the major spreader of coronavirus in Delhi.. media doesn’t cover it since it doesn’t fit their narrative..,1,5AC00KN-1cE
Kamal Brar,"If Government care about their people just they should drop this farm Bill's 
It's Dangerous for Farmers to gather at one place but still they have to at least government can drop Bill's if not MSP 
So hundreds and thousands of farmers could've been saved so people could keep getting food for them in small price's",1,5AC00KN-1cE
nani Singh,"Why are y'all so negative in the comment sections? Can you at least show some respect towards our brothers & sisters standing up for us in Punjab. The whole country is collapsing meanwhile you all have time to talk about ""oh who are they going to blame"" or ""they lost"". Are you really that oblivious. You can't claim being a ""Punjabi"" or ""Sikh"" or even ""Indian"", if you're going to sit here and allow our rights being stollen from us. It's less then a 5% that most Farmers protesting even got the Corona Virus, it's most of y'all that are silent, not doing nothing for your people. Anyways etkta zindabad 🙏🏼.",2,5AC00KN-1cE
Preety,Oh no !,0,5AC00KN-1cE
True indian,Pls encounter and kill all these broker mandi agents then let farmers live peacefully,1,5AC00KN-1cE
backseatgaming,BJP will be banished in 2024 for sure,1,5AC00KN-1cE
Sudha Apna,Kisan Ekta Forever Jindabad,0,5AC00KN-1cE
Vishal gupta,Don't they see covid 🙄,1,5AC00KN-1cE
Baljit kaur Saini,Where is reporter Ajit anjuman is .not seen any u tube videos from him for a long time,0,5AC00KN-1cE
Digital Punjab,"Both Rapists were BJP Supporters. Both of them were planted by Amit Shah in Farmers Protest and both were Hindus. Girl's father blamed Delhi Police. Delhi police filed case on victim's friends and Witness. 
Remember what BJP is doing since day 1 of protest. They killed a guy whose body was found some days back. They attacked women tents on 29 January and Delhi police was helping them. These RSS terrorists are going out of control. Strict action must be taken against them.",0,5AC00KN-1cE
sss,You are  as responsible @ndtv give coverage to the rape at farmers protesting camp,0,5AC00KN-1cE
Maverick Khan,🇵🇰 PAKISTAN STAND WITH KASAN,0,5AC00KN-1cE
Sumit Rai,Farmer n jo tikri border p ldki k saath rape kiya uske bare m bta,0,5AC00KN-1cE
SandzeuS,Govt shud take back those farm laws...farmers will go back to their homes.. everything will be fine..,1,5AC00KN-1cE
Anil kumar,shoot those vultures they are not real farmers they are blood suckers of farmers,0,5AC00KN-1cE
PAVAN PAVAN,मेरा भारत महान।। 😑,1,5AC00KN-1cE
sachit patil,I support farmers.but this is a suicide mission,0,5AC00KN-1cE
Shivram Mohan,"When kumbh Mela, liberls: see the drasting increase in covid cases
When farmers: please stay safe, we are with you..
Another level of hypocrisy",0,5AC00KN-1cE
ROHAN JAMUAR,"Abhi covid h yaar, pls abhi nh kro ye sb",0,5AC00KN-1cE
Daniella Lyngdoh,India is burning people are dying,0,5AC00KN-1cE
aaditya gaur,Repeal t Bills indian govt,0,5AC00KN-1cE
Niuto Chophi,"😔 please stop now is not the time to protest, India is suffering please stop",0,5AC00KN-1cE
shereen mishra,"The whole country is suffering from corona 
People are dying every hour 
The medical  system is about to collapse 
Social distancing has been ignored 
And people are gathering in huge numbers 
When will people understand the reality of the virus",0,5AC00KN-1cE
Abbu Hatela,Abe inke kya drame hai yaar...sharam bhi nhi aati inko..shame on these fake andolan jivis,0,5AC00KN-1cE
pritam gogoi,Wow thats the only thing we need now.,0,5AC00KN-1cE
Vijayarajan K,The  farmers wanted to utilize  the difficult CORONA situation in  India. It is not justifiable.,0,5AC00KN-1cE
Arajanan Bittapu,Covid waiting for your arrival at delhi border.,0,5AC00KN-1cE
Purushoo Taman,Bros sister. All of you.know what's covid 19 .spreading like the Ray of the sun.If you don't to safe.let people surrounding you safe.Later you people are going to suffer.blief your religion.God never make mistake. We human make mistake.,0,5AC00KN-1cE
Anshuman Rao,The whole thing is of new school idea vs old school idea.. both r right and both wrong in own place,0,5AC00KN-1cE
Gursimran Singh,Repeal black farmers law,1,5AC00KN-1cE
Justice csk,"My Farmers sisters and brothers your demand is reasonable I extend my support to your agitation in democratic manner, wish you all the success, justice Karnan adopted son of Dr Ambedkar, founder and president Anti Corruption Dynamic Party",4,5AC00KN-1cE
Dilpreet Singh,le peaceful protect 💩💩,0,5AC00KN-1cE
Niyaz Miya,Good move,0,5AC00KN-1cE
INFORMATION VIDEOS,Modi ko sharm kio nhi aa rahi,0,5AC00KN-1cE
shaik tahair,Brothers do protest when circumstances are in control . This govt doesnt care abt u,1,5AC00KN-1cE
Rinku Majumder,"Withdraw the dark laws, and send them back to their homes!",2,5AC00KN-1cE
Sanjay Salariya,"Haven’t they done enough, what have they achieved ? Who’s responsible for their deaths ? Dirty politics in a time where we need to show solidarity & support.",2,5AC00KN-1cE
manjunath,"Have they gone mad?
Not the right time guyz",0,5AC00KN-1cE
ashish dahiya,All may get infected,0,5AC00KN-1cE
ajay kumar,Shame on govt.  .......who still not listening to these poor farmers,0,5AC00KN-1cE
Mr Mister,"Message for these people:
Killing yourself is your choice.
But murdering others is not your right.",0,5AC00KN-1cE
Upasana Singh,"Why they are not fulfill farmers demand the BJP cross  every limit yr pls be safe and wear mask ,this is not right time pls be safe",0,5AC00KN-1cE
prince singh,Kumbh mela was only super spreader,0,5AC00KN-1cE
pankaj yadav,"What will happen if they get sick. Delhi hospital are already overloaded. People are dying on roads,. Punjab government should stop them. if somebody loose their loved ones they only feel the pain.",0,5AC00KN-1cE
pankaj yadav,"Delhi is going to collapse, Corona has already has taken lives of so many people , many are dying due lack of oxygen. Now they came again to block roads. How essential supplies will be managed. Allah , Ishwar , Waheguru sabko samaj de bas yhi keh sakta hu mai toh.",1,5AC00KN-1cE
Mirza Ali,Agay khaslistani,0,5AC00KN-1cE
Ashish Sharma,Ye aur corona failayenge.,0,5AC00KN-1cE
vp sankar,😑😑😑humble request to farmers to stop all protests...,0,5AC00KN-1cE
vp sankar,Humble request to punjab farmers to stop protest...,0,5AC00KN-1cE
vp sankar,😑😑😑humble request to farmers...to stop protest...,0,5AC00KN-1cE
Gaurav Vadhel,Yes God koi to he hume bachane wale we want freedom for fake virus,0,5AC00KN-1cE
pranav shah,Many people lost their lives just because of our beloved pm Narendra modi.... if not modi than who?? yes truly we got answer...,0,5AC00KN-1cE
Punjabi records,Kisan Mazdoor ekta zindabad,1,5AC00KN-1cE
Punjabi records,Jai jawan jai kisan,1,5AC00KN-1cE
Sike247,Covid welcomes you all🙄,2,5AC00KN-1cE
Jagtinder,Please don't go....Please....There are Tartaris sitting in Delhi...They are Changez Khan's breed.... Totally insensitive to your just demands ...They will kill you....please don't go....🙏🙏,0,5AC00KN-1cE
Vipin Chandra,"अरे यार भगवान के लिए सरकार जेसे काम मत करो , लोग मर रहे है हॉस्पिटल में जगह भी, माफ करना करना पर इस समय ये किसान भी घमंड में है और इससे दूसरो को नुकसान होगा",1,5AC00KN-1cE
Umm A,"Demonitisation, NRC and CAA, Farm bills....public ko sataneke naye naye tareeke lekar aatha hai yeh Modu.",0,5AC00KN-1cE
Mantis,These are the people who are responsible for spreading covid even further,1,5AC00KN-1cE
Arush Singh,Kisaan ekta zindabaad ❤,0,5AC00KN-1cE
interesting.,What is wrong with everyone taking this virus lightly,0,5AC00KN-1cE
Abdurrahman Abdurr,Your so beautiful madam,0,5AC00KN-1cE
ahmed khan,Kissan bhaiyo ke josh ko salam hay,2,5AC00KN-1cE
Rohit Choudhury,Pehle bjp ne election ke liye rally kurwaye ab congress rally kurwva raha farmer bill cover mein ..our nation is not in good hands,0,5AC00KN-1cE
Adithya HK,"I have been staunch supporter of farmers protests but this a very bad timing, please go back! don't be one more superspreaders.",1,5AC00KN-1cE
Satpreet Singh,Govt should accept there demands and let them go home safely,2,5AC00KN-1cE
yogendra singh,Is baar krupya kar ke aap ke area me jo accha vidhaya mp ho usko chunna krupya kar ke yeah mat dekhna majority kisi aani chahiye bs apne area ko sambhalo wo kaam na kare usko sawal puch modi rahul kisi ko dekh ke mat vote do yeah sab kaad kar denge tumhara dheere dheere hum sahi mp vidhayak chune ge tabhi change aaye ga,0,5AC00KN-1cE
Simon Boy,"This is the reason why virus is spreading more and more and after get infected people run for oxygen and life.Atleat wear the mask and  don,t always blame for government for pandemic we people also need to be carefull otherwise no one can help you people .😠🙏🙏🙏",0,5AC00KN-1cE
Faris Here,"Why, still gov failed to solve our farmers need",1,5AC00KN-1cE
Anup Ani,"Best time to do protest! Well done India well done ! Black marketing of oxygen, fake medicine, agent booking of beds, beating healthcare workers but still only politicians r to be blamed not these fake protesters and criminals who can do anything for money !

Corrupt people get corrupt system and politicians! its simple",0,5AC00KN-1cE
മലയാളി,India collapse like anything... World should do urgent things,0,5AC00KN-1cE
M B,Request to all farmers pls be safe and wear mask.,19,5AC00KN-1cE
Lee Magrish,"Oh No, another Super Spreader event.",1,5AC00KN-1cE
MOVIEBUFF. lk,Corona virus is a joke until you get infected..,0,5AC00KN-1cE
jerin Mathew,"Corona: Dude, I'm preparing the third wave.. I'll send it to you right away. Don't rush me..!",1,5AC00KN-1cE
Aman Samuel,"Protest can end in no time, government just need to take a step back on them. But goverment is busy with bengal, religion.",0,5AC00KN-1cE
RD V.,Its not safe going to delhi now...High no. Of infections. ..pls take care of health first.,0,5AC00KN-1cE
Wanda Mary,Ohh God please help us,0,5AC00KN-1cE
SIMON zidaine,FASCIST MODI IS ENJOYING FARMER MISERY AND COVID DEATHS...   BE CAREFUL GUYS...  OUR DEATH IS NO WIN...,0,5AC00KN-1cE
Esther Franklyn,"India in a dyer state, how will there combat covid, when people doing as there please, there situation calls for serious compliance, and that ain't happening",0,5AC00KN-1cE
wajid malik,Parliament system is main cause of destruction of  subcontinent.,0,5AC00KN-1cE
Umme Salma,"Time to go Mr. Modi ab bass bahot hogaya country is done with you. From day 1 you came to power JANTA is on road, cylinder substitute or note bandi...... many more this was not enough for u now farmers n dead bodies are on road. O BHAI AB BASS 🤦‍♂️🤦‍♂️🙏🙏",1,5AC00KN-1cE
Abdullah Jamal,chalo Kisan chalo,0,5AC00KN-1cE
Unschooled Yoda,These idiots are in a herd and not wearing any masks! What a shame!,0,5AC00KN-1cE
Genet Teklehaimanot,JESUS IS COMMING PLEASE pray in the NAME OF LORD JESUS HE IS THE ONLY SAVIOR,5,5AC00KN-1cE
Udaynotunight 01,They should March to the parliament and rid India of Modi once and for all,3,5AC00KN-1cE
Shant B,"😀😀😀😀😜😀😀😜😀😆
Only this was left behind 😜😜😜😜😜😜",0,5AC00KN-1cE
Partho Bhattacharya,Farmers should be a little sensitive about what is happening in the rest of the country. Sirf aap log nahi desh chala rhe...,0,5AC00KN-1cE
NoName,The govt could stop this by postponing or negotiating but our idiot illiterate PM will not even release a statement,0,5AC00KN-1cE
naveen kumar,Punjab government has given a report saying farmer protests can't be covid hotspots and they can continue with out following any guide lines😂😂...atleast prioritise and give them vaccine captain singh,2,5AC00KN-1cE
I,Not the right time brothers not the right time,0,5AC00KN-1cE
Manshoor Ahmed,"Protest is right of everyone but my dear and lovely farmers please take care of yourself 
Please wear mask and keep all protocols in mind 

Even I have kind request of u please let talk to Govt. Right now because country is struck by covid and 3rd wave will be more dangerous so please stay at home.  Our health system is also struggling. 
Please",0,5AC00KN-1cE
Saurav Bhowmik,Are these farmers illiterate? Or blind? Don't they see that people are dying in delhi?,0,5AC00KN-1cE
Almas Khan,But still the idiot politicians are not revoking this bill,0,5AC00KN-1cE
Navroop Singh,We hv freed Delhi before from Mughals and now we will free Delhi from Modi .,1,5AC00KN-1cE
Democracy,Kisan ekta jindabad,1,5AC00KN-1cE
Sudeep Singh,"Stop calling them farmers and anndata. These are virus spreaders, misinformed and mislead bunch of fools. Most Sikhs realised that they were misused and stopped attending these protest sites except some radicals.",0,V2TGI6Q1yq0
Sudeep Singh,"I have seen them...a community at its lowest. They have fallen from the eyes of Indians after what they did on 26.1.2021. literally terrorist, playing at tbe hands of political parties. What would they gain? New low. That's it? 
Killed 12000 delhities in 1 1/2 months. There were 80% covid cases of U.K varient in punjab, when wave started in Delhi. Delhi took a blow and within week Delhi had 50% cases of covid -19 with U.K varient. Just shows how deadly these    andolans have been.",0,V2TGI6Q1yq0
Geo Lal,"Shame india today.! 
Some day in near future when democracy is restored in this country, you will pay for your autocratic sins.
So lame india today!",0,V2TGI6Q1yq0
Gokul Krish,"What about 
Election rallies
Kumbh mela
Election voting days
Those were not super spreaders?? Really 😀

Nice diversion idiots",0,V2TGI6Q1yq0
The final Verdict,Don't make this a covid issue. Cover why they are protesting.,0,V2TGI6Q1yq0
nabanita basu,"No one can deny that they are farmers if you apply facts and logic. No one leaves their jobs for 200 days, get ridiculed by the media and go through that much hardship unless they have been extremely wronged. Yes, it is true it's not safe for them to go out for this protest but they must feel that they will die anyway if they don't protest. It is the same scenario that played in USA or UK for black lives matter. If the government wanted to talk with the farmer leaders and resolve this issue this protest would not have happened. What is the point of demonising farmer's protest in the country and being so rigid like it is a big terrorist group? There is no one definition for a true farmer just as there is no one definition of a true engineer, doctor, pilot, police, cricketer, deshbhakt, andhbhakt and so on. this Govt spokesperson sounds like he is complaining about his annoying classmates to his mom, where farmers not listening to WHO advice is a bigger surprise than the fact that govt has not issued implemented any practical COVID policies for the benefit of people. The media is so highly deranged and biased these days God knows how they sleep at night.",0,V2TGI6Q1yq0
Arvinder Singh,This proves entire farmer community across India is against these farm laws and protesting. Modi is putting their lives in danger..and not letting go his ego.,0,V2TGI6Q1yq0
D Mukherjee,"Any kind of crowd will cause spread of virus. Why a group of people not ready to confess that, very weird...even kids are aware that any kind of gathering will cause the surge of this virus then how come people demand that farmer's protest won't spread only dumb mela and election rally will? All of these gatherings are equally responsible for the spread.",0,V2TGI6Q1yq0
True indian,These mandi wala gained wealth for next 7 generation so let them protest till 2024. Real farmers benefited from this bill,3,V2TGI6Q1yq0
ரட்சகன் ரட்சகன் Appavi3,Kumbh Mela is the main reason for the spread of the Coronavirus from River Ganges up to the Rameshwaram. 🤔,2,V2TGI6Q1yq0
z v,"If Modi still around farmers protest and wuhan virus will never end forever in india. 
Rock hearted and mental problem guy like Modi will only bring more trouble for india.
He no nothing about economic health care system and hygiene. 
Hopefully the President remove Modi immediately and appoint someone smart in economic health care system and hygiene to run the country otherwise india will became a real begger country in the world.",0,V2TGI6Q1yq0
Genesis,"They blocked the borders and they do deserve this.
Imagine people whose families were sick when they blocked the border.
These aren't farmer but middle who lost.",1,V2TGI6Q1yq0
nazar puhtu kader,Bull shit...,0,V2TGI6Q1yq0
Ritu Kartha,True ..its there for a long time,2,V2TGI6Q1yq0
Bharat Mata Ka Bhosadaa,"If Modi didn’t bring in draconian laws, no farmer protests would have taken place. So blame Modi and BJP.",2,V2TGI6Q1yq0
congqing sun,"wow  woo ..Put the blame on the farmers,shamrless media",2,V2TGI6Q1yq0
Bhavana Subhash,They were not farmers actually they were agents who use to get commission by selling poor farmers products for more and spread the infections to villages.,3,V2TGI6Q1yq0
shibsankar dey,What about election rallies in wB? Did they not spread covid? India Today = HMV.,3,V2TGI6Q1yq0
Newto Zhimo,"Funny BJP playing blame game 
They can host election rally and blame the agitation ,no clarification on the election rally despite two BJP spokesperson ...funny Sarkar..",1,V2TGI6Q1yq0
Neo Flying,Marne do........,0,V2TGI6Q1yq0
P C,Bringing few fools from Haryana Punjab and calling them farmers is stupid. These fake leaders and their protestors have been spreading covid since last year,2,V2TGI6Q1yq0
Vishwaraj Nejar,Farmers protest is one of the key reason for the increased cases. These useless farmers must be chased out from the protesting site.,4,V2TGI6Q1yq0
Prasanta Chakrabarty,"Fekujivi in action....
Feku is only responsible for covid spread.. ..kumbh mela...election rallies....EC ' s no action....SC mere spectators....",1,V2TGI6Q1yq0
George,"Govt still busy playing politics.
Only anti govt protests are problematic.
Religious. Political gatherings perfect ?

Maybe the govt should have moved policy to end the protests if govt was concerned ?",2,V2TGI6Q1yq0
Ian DON PAUL,End times are here. These are the days of Noah. People please repent and pray to Lord Jesus Christ for his divine protection and healing. God Bless you all.....................,0,V2TGI6Q1yq0
Vinay k,"Don't drag farmers into this.. Covid-19 crisis.. Shame ""india today""..",5,V2TGI6Q1yq0
Ajaz Pasha,This Corona terror stated from kumb XXX Mela nude snan with sadhvi sadhoo,0,V2TGI6Q1yq0
Ajaz Pasha,No no not from farmers it's from Modi yogi and tadipar,1,V2TGI6Q1yq0
Dev Bepari,They are not farmer... What do you mean India today.. I'm from odisha that means my father my villagers are not farmer.. We have no objection these farm laws..,4,V2TGI6Q1yq0
5 Marla Investment Homes,"Covid exist nahi, krta",0,V2TGI6Q1yq0
sadeco peter,India  covid dangerous country   New virus India variant like uk variant,0,V2TGI6Q1yq0
prabhu ram K.R.,"Not by farmers, only by politicians. You say we don't agree, we say you all agree.",6,V2TGI6Q1yq0
S.Sarvana Prabhakaran,Media is main hotspot of widespread covid 19,0,V2TGI6Q1yq0
FAISAL,"Only propeganda. 
No covid patient in protestors, Sikh aandolan",3,V2TGI6Q1yq0
Shahid,You nonsense channel .. only run propaganda....dallal saley,0,V2TGI6Q1yq0
Adithya s,Govt is playing politics with covid,1,V2TGI6Q1yq0
Dilraj Pannu,Jo Republic dikha de usko sach man na aadmi ke bass ka nhin hai. Entertainment ke liye theek. Thoda socho ssr kahan gaya trp or chat leak bhul jate ho bhut jalti. Gobar bhara hai dimag main jinke.,0,aZmwz-YBL1k
Dilraj Pannu,Godi media. Jhooth bolo jhooth bolo . Khud ki chat chalao republic wale. Ssr ke nam pe sare desh ko chu banaya. Pulwama shaheedon par jashan. Gaddar corrupt godi bhagoda mumbai se dilli bhag gaya. Police ki gari main sari hekdi nikal gai . Fatt gai is Gaddar or jhoothe channel ke bikau malik ki,0,aZmwz-YBL1k
Ramesh yadav,बिकाऊ media,0,aZmwz-YBL1k
Ruma Das,Already your face has burnt to black in the eyes of world.,1,aZmwz-YBL1k
Pragti Sharma,"Yehi akal pehle lagali hoti to itne police wale injured nahin hote, itni public property destroy nahin hoti
Shameful act on a proud Republic day",0,aZmwz-YBL1k
Arun kumar,All farmer union leaders need to be Jail life term,1,aZmwz-YBL1k
Siddhi Dalvi,They are not regniing from the protest they are running away they must be catch and kick properly till they vomite the blood from the mouth,0,aZmwz-YBL1k
B V,Those farmer union  leaving after damage is done might have antisocial elements those are to be traced may be they achieved the goal and now fear consequences so they are leaving. 🤔,0,aZmwz-YBL1k
Arsh Khatri,Feelings sad for Delhi police 💔 and respect for Delhi police ❤️🕉️,0,aZmwz-YBL1k
Mohanram Jayaraman,""" VM SINGH, Rakesh tikait.  Yogadra Yadav, Prasanth Bhushan ""  all are lair .They must put in the bar. These are anti nation person .",1,aZmwz-YBL1k
Nanananan8 Bzbzhah,"Himmat he to is time kisan press conf chl rhi hai. Hm am logon ki bhi baat sunado ya paisa milta hai neta dikhane ka. Jo tumne bola hai na kal sb yaad rkheinge, kuch khenge nhi pr dil me zroor rkheinge",0,aZmwz-YBL1k
Nirav Panchal,"Those who did such terrible acts against Nation Maligned Image of some Patriotic Sikhs.
Most people know that these protests does not make sense and are completely Illogical and Politically motivated.. but Sikhs sitting in there house were brought down by these bunch of rioters who replaced national flag with their flag.",0,aZmwz-YBL1k
Love Utube,"It's a diversion tactic. 
The entire area of the protesting sites should be sealed and no one should be able to leave from protesting sites and from delhi, so that the delhi police can book the violent miscreants (it was not a Sporadic but well planned and executed not by some farmers but by thousands) based on CCTV footage, social media videos, pictures from journalists and from others. 
If they leave, tracing them, booking them will only delay in delivery of justice",0,aZmwz-YBL1k
Rakesh Vaisoha,"The so called withdrawal is only to save their backsides, they have to be investigated closely to unravel their support system which is common to all other unions and all the hidden forces which they will not reveal unless they are made to go through a truth test grinder.",0,aZmwz-YBL1k
Ravinder Reddy Palla,So called farmers uions are only belong to two systes but not rest of the states. They are terrorists,1,aZmwz-YBL1k
Sharad Pant,"Don't call them farmers they are terrorists in farmers clothes. I am farmer and supporting the New Agriculture Bill. You people are not our representative, never.",0,aZmwz-YBL1k
Narayanan V,THEY KNOW THEY ALL WILL BE BOOKED FOR THE VIOLENCE. NOW THEY HAVE TAKEN U TURN. HYPOCRITES.  THEY RECEIVED MONEY FOR JOINING. NOW GOVT SHOULD NOT SUSPEND THE BILL. THEY SHOULD IMPLEMENT IT   AND STATE SHOULD GIVE OPTION TO FARMERS EITHER TO FOLLOW OR APPROACH MANDIS.,0,aZmwz-YBL1k
Kamlesh kumar Mehta,"कांग्रस के राहुल गांधी,सुरजेवाला,अलका लांबा को जितना जल्द गिरफ्तार करो ,तिहाड़ जेल में डालो,इनकी जगह तिहाड़ है क्यों कि खेती का खून के किताब के सहारे,किसानों के नाम पर करोड़ों आतंकी,खालिस्तानी को इकठ्ठा किया और दंगा करवाया",0,aZmwz-YBL1k
Naveen 9,"After bringing extreme insult and injury to the Tricolor,  Delhi police force, Nation,  now they withdraw! Who is accountable for the damage? Was the tractor rally even necessary in the first place? Had majority protesters refused to participate, this would never happen. The questionable is that it wasn't a small group hitting at policemen. It was huge mass of mad men that were raging mercilessly with swords, lathis and weapons attacking at policemen making it impossible for Delhi police to manage. Wasn't the guidelines discussed well in advance? Who are they? Farmers? Most didn't look like farmers. Tbe visuals on streets looks unreal,  frightening and security threat to city.",0,aZmwz-YBL1k
Rajashekaran A,Victory for AS through Deep Sidhu,0,aZmwz-YBL1k
K Chak,"Middlemen Andolan, clear evidence received on 26th Jan. Arrest Yogu and Tiku. Jail meh Roti dalo unko...",0,aZmwz-YBL1k
TheIndianAnalyst,Shameless Unions which Brought Shame to Sikh Community!,2,aZmwz-YBL1k
nkb nkb,Violence was deliberately done to achieve this .....by whom ?  everyone knows who.,0,aZmwz-YBL1k
new reach,Paid news.,0,aZmwz-YBL1k
nishi,Will withdrawing absolve them from being punished for sitting with them and joining the protest,0,aZmwz-YBL1k
Regan Johns,"Rashtriya Kisan Mazdoor Sangathan and the Bhartiya Kisan Union-BOTH ARE PAPPAN RSS CONTROLLED DID THE JOB NOW AND LEAVE, WILL COME BACK AGAIN LIKE BEER CHAAVARCAR!!",0,aZmwz-YBL1k
maskthug43,What happened about the leaked chat matter of Goosami.....republic cartoon network....,0,aZmwz-YBL1k
Vinu Saheb,Koi fayda nahi india ka naam kharaab kardiyaa now covering it up Shame Shame wt u did yesterday in Red Fort,2,aZmwz-YBL1k
Chumki Chopra,Govt shouldnt let them escape as these leaders now know that govt will book the leaders for the riot they created in Delhi. for 60 days they were agains the govt...now govt shoulf put them in jail,3,aZmwz-YBL1k
Sukhvir Mann,Godi media...don’t  spread fake news,0,aZmwz-YBL1k
pavan kumar,"Farmer leaders are anti national, shoot them",0,aZmwz-YBL1k
