comment,label
Sir Supreme court is asking we Already given stay on this law then why the protest is going on.... We the common people also asking .if the Supreme court is given stay order on this low . Why the protest is going on... I think it's Now turner into political... ,0
the joker with the jacket is back!,2
seeing the comment here. This stops india as a country from moving forward. Whats to celebrate?,2
"Thank you so much sir, ",2
This has gone too far. BJP needs to open their eyes. We all know about your corruption and now the world knows about your Gunda Netas.,1
"Shame  on godi media , represent the people not the bjp goons .",1
Religious flags in farmers rally. Religious slogans in farmers meeting. ,0
Finally!!!you are beautiful !!,2
Beware of Saffron.,0
Did u see there flags...which are the khalistani flag which means they want to make a country for Shiks in the state of punjab....which is sopported by pakistan and china,0
Budget nahi lemonchoose hai..,2
Deer shed antlers business is banned only in india....,2
Dont give any attention on daiket!!!! Yeh sirf attention aur publicity chahete hai,0
farmers here in andhra have no objection to farm laws... they always suffer with market committee lootings,0
all blown into full riot's,0
Very immotional analysis ,2
Police doing his job,0
relief in electricity charges,2
"Far right Modi? We have seen that in West Bengal. How far right he is. He is another Mahatma Gandhi, who needs a Nobel Prize what Gandhi could not won.",0
They should not do,2
Anjana is behaving like a BJP representative.....but Tikait made her shut up on the communal lines and insisted her to listen....and she's wide mouth shut ,1
Anti India elements unhappy now like scamgress...kegriwal.,0
Very Shameful,2
Police should not give another chance to those criminals to attack them or to indulge in violence or insult our national symbols. Violaters should b strongly dealt with. We cannot afford to have more violence.,0
"What?! omg what an absolutely SHOCKING development, I never saw it coming... ",2
Stand out of herd behaviour and try to understand laws logically that only aims to eliminate middlemen who takes away 40 t0 60pc farmers price wealth.,0
They are indians they are not from Pakistan remember that modi ji these crappy dirty politics of yours will not work these time..,0
Very much helpful to understand the farmer's protest.,2
"Contract Farming - Can be done smoothly, you'll get MSP Guaranteed.",0
Farmers and soldiers are our back bone very important. We have to support both.,2
Are kooto Kuch to sherm ker,2
being a Antireformist is not journalism.....I think,2
"Delhi is going to collapse, Corona has already has taken lives of so many people , many are dying due lack of oxygen. Now they came again to block roads. How essential supplies will be managed. Allah , Ishwar , Waheguru sabko samaj de bas yhi keh sakta hu mai toh.",2
"Kya Faida Kamaal hai yaro Modi Ji ne Kisan ko Pagal  Kar diya hai, now in near future those who really respect our INDIAN  CONSTITUTION Should be our Next Prime Minister of  india...JAI HIND.",1
"A blunder lie... somebody please tell him , not everybody are brainless like them",2
GODI media is just bunch of half baked stories to manipulate the masses,1
Next farcry game on india & mainmar,2
Live news,2
Sir high court ldc ka course expired ho gya ....exam tk validity bdha dijiye plss,2
Success will come only after trying not by siting idle.,2
THANX TEAM DRISTHI,2
1st support them 2nd die Hungary,0
"The Western UP is dominated by Jats, Punjabis which has all together a different ideology and belief in respect of the interest of general people of UP and will always play spoilt sports in national and state politics.",0
thnks for supporting farmrrs..i subscribe u nd always be with us,1
Farmers from Punjab should remember that they are getting free taxpayers money in the name of MSP. ,0
I thought this was a settled issue... guess... With NaMo in Control... Nothing is ever settled.... ,1
"Bchhe to bchhe hi achhe lgte h ,unki innocence ko political mt kro.pehle hi duniya me bhot chalaki or chtukarita h km se km bchho me to bholapn rene do",2
"increassed poverty, spreded Xslam in text books, Allowed illegal ",2
Repeal of farm laws is a right decision,1
....works of NED!,2
Entery of private players in agriculture is never a good move at some point in future without proper government intervention private players can form as a syndicate and govern the prices of commodities and turn farming unprofitable,1
Now they will distributed in two part.....one will go to Congress office and rest will AAP for next drama.....,0
I am from tamilnadu.... tamilnadu people always not supported modi....he is very criminal mind and he is right hand of ambani .....after jallikattu protest we not supported ....1 single vote also we didn't put him.....now only north india people seeing his real face,1
"Idiotic farmer protests, it's more like a political protest now. Khalistanis, murderers, rapists all are in it. ",0
Good decision longo ko thodi Rahat milegi,2
Power to the people!!,2
good job in explaining clearly. ,2
Red salute to the comrades on farmers march...,1
God bless you,2
Well explained demands,2
I know this I really wrong...... But I support farmers  and there are more ways to deal with situation.    IF YOU GIVE FUCKING ORDER TO BREAK THEIR HEADS.... DON'T CRY LIKE A FOOL WHEN THEY RUN TRACTORS OVER YOU ,1
Pappu shame on you,2
This Sujata character is so annoying.,2
"Still have not understood what was so bad with all 3 laws, and that they were so bad that all 3 laws had to be repealed in its entirety. Nothing could be salvaged or improved upon.",0
28th September,2
We want justice,2
Rakesh decat you go back we don't trust you...,0
"Be impartial while delivering news as, you are presenting only one side of coin that most of yours subscriber waana listen.",2
We had so much expectation from modi ,0
She has the guts,2
"*People have the right to free movement---No one should deliberately disrupt the livelihood and movement of people---The Farmer's protest is just that. To create problems----He and his kind should be punished to the maximum so that people do not adopt such actions----Can we go infront of their family homes and protest, create ruckus and disrupt their movement for long period of time? If yes, public should do the same to these so call paid fake leaders*",0
Such a wonderful people are very badly mislead.. Middle man are enjoying.. So sad.. They never understood the law.. It's only happening in one state.. God bless them away from ignorance.. Irrespective.. Lots of respect to the original farmers,0
Please upload the PPT also,2
Unsubscribing republic for using the heading huge relief.. were the laws against farmers?,2
"Are farmers only in punjab and Hariyana? farming of Rice and wheat only?Canadian PM poking in Indian affairs, why he was silent during hongkong protest, because did not want hurt large Chines population- vote bank, he speaks for punjabi- aanother vote bank. If there were farmer protest in any state other than punjab then he might have not. He does not consider Canadian Indians but only punjabi canadians. bahut farmers ki padi hei to farmers bache Canada mei tin guni fee leke padhne jate hei- hypocrate, he opposed india's MSP in WTO",0
Peaceful farmers making peaceful protest,0
government dig huge holes for them and he is talking about farmers runing highway....shame on you zee news,1
Great news,2
Arrest this fellow put behind the bar,2
"Congratulations to our farmers. They are the back bone of our country. Shame to the government for taking this decision after this long time and after so many sacrifices. It's a long way to go. Our politicians first create the problem and then take long time to solve it. They do not have other things to focus on like ""development"". It is a big term, and our politicians are comparing India with Pakistan. We must first improve ourselves and then compete with China, Japan, Germany or America. But this thinking would not change.",1
So this bill was about farmers or all the multi layered bicholias in between that increase the overall cost.,0
The Akali Dal and NCP can be seen begging in the next election.,2
Wish I would have some vehicle to show how I support them...,1
Why would the minister resign when his son just did the dirty work Modi always wanted to do.,1
*#FarmLaws*,2
thankyou ma'am its really clear all doubts on farm bill. waiting foe more videos like this...,2
"I have watched many videos but my searching came to an end now. Finally found the best channel for my ""weak polity"". ",2
"2)All land details of Farmers known, ",2
" Taliban must understand that this is 2021, they cannot go back to the era of 1400 years ago and put the future of people of Afghanistan into dark age or stone age. An unstable and restless in Afghanistan in neither in the interest of Afghanistan nor in the interest of the rest of the world.",2
Does the farm bill 2020 stop a farmer from still continuing to trade with the APMC in their respective states.,2
Aravind kejriwal ji is the honest CM,2
"Your voice is a medical  therapy for me only, towards my this big journey. ",2
Only Congress party Idealogy Can keep Our Country United and Strong. And they Know How To run This Great Country .,1
Keep supporting our farmers,1
Can journalism stood so low like this? I think yes for Republic TV anything is possible.,2
as a viewer  i really appriciate that the lady  Arfa Khanum did sewa  in the kitchen  organised at the site .  its worth appriciating.,2
Nobody never ever support these broker middleman mandi walas. encounter him atleast real farmers will trade peacefully,0
 Thank You!,2
"Feeling envious for the love, admiration, adoration, gratitude you are getting sir.",2
"As a result, According to the Status of Policing in India Report 2018, jointly published by Common Cause and the Centre for the Study of Developing Societies (CSDS) [1], who conducted a survey involving 15,562 interviews across 22 Indian states in June and July 2017 (Common Cause and CSDS 2018, 142-143), Sikhs have less trust in the police than any other caste group or minority, with 45 percent feeling ""somewhat"" or ""high"" distrust, and 51 percent are ""highly fearful"" or ""somewhat fearful"" of the police",2
"Effects: Reduced Productivity, Reduced traditional crop variations & made the land Barren. ",1
"But money is with the middlemen, and they are backed by Khalistani SEPARATISTS, and other political opponents of PM Modi, including the Pakistanis from across the border.",0
Q1 should a farm product only be sold in APMC mandis. ,2
Godi  midia   akhilesh  is. Best   c  m.,1
opposition nahi chahata ki hamare farmers bhi rich bani,0
Last smile of yous is killing me ,2
Congrats to our dear farmers. ,1
Very painful to see that country's democracy ruining so badly ... By so called political leaders  in power.,1
  emergency         1947   /                       ,2
only income increased in your presentation in reality income is decreases,2
Yeah right ....,2
"Dear farmers, burn your crops. Jalao sab bhooke marnedo sab ko",2
What is their response on the Lakhimpur incident?,2
Shameless BJP govt ,1
Increase bank FD PPF SAVINGS RATES,
Ravish's pet...u can't take advantage of democracy to always bark like this...,
BBC It's time u start supporting Trump,
Arnob Ghulami why have u still not found a fake Cong or muslim angle to this ? Ur fake and hate news factory seems to be inactive,
Anchor is so bad.. she does not listen to panelist.. looks like she is with some agenda,
Public can do anything lets Byct and spam all government owned new Channel how dont support public opinions how workdd,
I see this video thanks for information bhai.....,
Please make these vedios in hindi also,
"Nobody paid attention, but Modi spoke of Zero Budget Farming. i think he is going to gift a desi cow to small farmers and encourage zero budget organic farming.",
"REQUEST , MUST AND SHOULD FIX MINIMUM SELLING PRICE FOR PADDY AT RS.3002/ AS CALCULATED",
bach ke rehna iss dhongi se,
"You should do research as to how you can arrange to make the debate, seems you are coco dont know what to say ",
Thanks in advance,
"The 56 inch chest has become so tiny , I cant see it",
"Now go and convince the BJP's against in the election and tell the public that remove BJP, save the country, save democracy.i salute to all farmers",
Future Indian will NEVER FORGIVE these greedy elements who have nearly DESTRYOED the JOURNALISM in INDIA.,
Sir we farmars vote modi so we have right to aske qusiton and  tell modi saleusion ouer problems.ok,
Dear  Betia (Lado  Rani) you are realy a,
These Are Anti National or what Modi Jii ???  What About Sharjeel Imam he talked about the blockade result is in front of you  he is booked under sedition kya hoga India Ka ???,
Modi will not give at least single diet for a day.,
Do one more video with Asaduddin Owaisi,
Wy not answering this question yeh tyari pehle b ki jaa skti thi or wy u people not supporting farmer,
"the public is the judge, judge the institution and their wisdom.  bribery is nothing to laugh, but people have in the past,  that's why things have got so worse now      ....know this  people, bribery is a felony and unlawful, report and here should be FIR against these people and not against innocent farmers...",
Very good explanation,
They say that they are secularists. They are in fact brought up as soldiers of Islam and react as group attack.,
---Annexed Moreh from Myanmar in 2013;,
Same as Pak Parliament. Banana Republic Parliament's of both countries. From ,
If bill is for good of farmers then why so many protests?,
Intellectual journalism ,
You are wrong man,
East India company ,
terrorist anti india kill the  once inone shot  ,
Dont keep waiting until the fire is too close to your own house ,
now at least arrest and hang these guys..,
How could this constable throw tear gas while farmers are crossing the bridge....how inhuman act....,
kisan and jawan in front of each other,
"You are a shameless and biased journalist.  Feel sorry to have seen you degenerating as you seem to embrace the famous proverb, enemies enemy is your friend",
Political party ke rally mai kon sa covid rule follow hua wo bhi 2nd wave k time par dalal aaj tak,
"We 'r not Sikh community ,we 'r HUMAN Community",
Shame on BJP prty..,
Why not sharing full video to see what happens in entirety.,
If Indian govt. Is not having that much money then how can modi purchase aeroplane 1700 crore's plane ??,
Corrupt government,
This is called  chatukarita ka reporting,
India godi media modi and Rss destroyed India economy and Indian peace,
BJP SUPUDA SAFU HOGA ESU BARU UP ME NO DOUBTS IAM FROM TELENGANA STATE HYDERABAD,
Vote gaining funda.........  PM g on track now.. For votes........ No funda  No Danda..... Only only only only only Voting agenda.... Great Mann ki baat ,
"Leftists and Naxalites won,after all.",
this man is really doing something good for a change. brave and straight,
Looks like the pro Khalistanis  and Pakistani agenda similar to the very well pre planned well executed in Delhi riots . People  are smart enough to put two and two together.  The modus operandi is so glaring.,
Mere dukaan bndh ho gye h bc ab toh chle jaao bhuke mar rhe h hum salo ab toh bill bhi vapis hogya,
Wa re modi chor tere se ye umid nai thi. 2019 m btayege tere ko,
Your vedios are very much understanding.... thanks for that...,
Khalistan Referendum ki voting start ho gay hay mitro ,
"Today I feel so bad because I lost the only spiritual man whom I trust.i thought you are a man who is always in search of impossible truth of human existence and always consider the millions of glaxies,planets stars and everything in your thoughts but I am sorry to say that your brain is stucked in very little world of shameless politics.",
2020 farm laws allows farmers to sell  to any where in india to any one .,
1.Why APMC is not perfect system and what are the complaints.,
1.) Blocking strategic Roads & Highway: An act of war,
"Learn about the backgrounds of these two 'intellectuals' and then apply your mind, do not conclude easily, take your time and you will see dots connecting",
"Your newest sub, ty.",
Sie atleast notes jo sirf Hindi mai de te ho wo English mai v dedo please English with hindi please  taki English medium wale v aur achese padh payen no doubt aap ka chanel one of the best Chanel but sir Hindi mai hi kyn notes jo display hote hai usse English mai hi likh dijiye nahin to jo important line xm mai English mai puch jate hai usse to English mai highlights karwa sakte hain naa,
I like news channel ask to bjp.,
See! Modi already admitted his mistake. His laws will only widen the gap of the poor and the rich. It's even makes the country controlled by big multinational companies at will.,
"Undisciplined, this is how a PARADE is done????",
Its,
Sikhs believing Taliban like Chicks going to the hands of butcher,
Khalistan guys why involving,
4. War of remences 1486.,
Mam aap mere pass is easy ki pic bhej skti ho...,
Nothing will happen to these andolan jivis till they get the media coverage they get aling with money,
Kiyo chiana boder pe duty ker rhe tha,
Thank you very much guys you guys are the best you guys saw yall strong backbone in India,
No is no.... Know is no... No is know...,
Farmer now go Door to Door for there crops like ferewala. Go Great Days to come,
Thanksand thanks ISI,
To hunt a big fish need to sacrifice a small,
That tractor dude was shot dead by the police.,
Love this.,
Yhi h politics,
"Ajay mishra , you live like a prince. How do you know suffering of  a farmer toiling in hot sun for a few rupees to feed his family",
this is Reason for Barricade,
On the other hand Afiya Saddiqi is in Guantanamo for no reason; a Nobel Prize winner from USA.,
Will you please make a detailed video on UPSC CSE 2021 strategy?,
Also show the video of cars running over the protesters. You are the one who is telling one side story.,
India now will vote only for vikas.,
Thankyou so much for this wonderful lecture,
Rakesh taikat in very bad and mad  sp in very Chor price .,
Worst teacher of the best school,
Thanks sid sir....,
"Now whoever was taught by these instructions from Guru Gobind Singh one generation to nxt, u think the khalsa/ Nihang's wud sit quietly if someone tries to disregard their holiest Granth Sahib. I don't think so...  For the rest of frail & scared Ppl it's not ur fault u have DNA of measuring scale forefathers who couldn't even raise a voice against injustice anywhere.. like u all go to Gurdwaras for free langar meals bt won't raise ur voice, let alone protest wen Guru Granth Sahib is torn into pieces anywhere.. Sikhs will still serve u free langar's & help everyone even u don't stand up for them..",
"@16:43: galti se bhi kabhi kabhi sach nikal jata hai. Raaj dharma to Raja nibhate hai...In other words, he means Modi think himself as King not as leader...",
No permission should be given.,
They don't deserve  any respect. They are goons.,
"It seems that he doesn't have a better thing to do for Canadians, that's why he is poking his nose in other countries matter, I have not seen a shameless PM like Justin, let him be busy serving food in Langar and doing the Bhangra in Ottawa's streets.",
If you see the comments here most of people are in favour of farm Bills acts  as  many farmers are tenants,
Tikait is behind this,
We need more politicians like Raghav chadhdha ,
Those who are against modi and Who oppose farmer's bill this is for you,
# godi media ...why dont u identfy who was that man .....and show one program in his name .....rss gundas......,
Wait for a few more years for global warming to wreck havoc with droughts and floods. When the food supply dwindles then people  will wake up. If the farmers don't have enough for themselves then what can others expect ?,
Conclusion is..m.s.p should be compulsory for all transection.. otherwise private company will be monopoly and act like. English east india company...and now Indian ministers are already like pupet... nawabs under the hands of corporates.,
"BY PUNJAB AGRICULTURE UNIVERSITY. WHICH IS A SCIENTIFIC VALUE.,",
BUT MOST IMPORTANT ISSUE IS  TO SACK & ARREST TENY . ,
he has a class,
Just unbelieving  Extortion  Inhuman jumbla politics  Zola  feka promises  absolute Power Corrupts absolutely ,
These people dont even know about the laws,
Jai Shree Ram ,
Tonty chor h tu,
The guy who said the joke: *Storming of the Capitol*,
"Remember you asking sonia Gandhi...""have you cooked pasta for Indira ji""..",
What is the problem with the world? Every one should his own business. Where were the contractors of humanity when the afghans were being bommed in their own country just for no reason?,
We love our farmers ,
"all Haryana being run by police companies not by people,not for people as democracy stated under constitution.",
"When we looked, we found that only Punjab & Haryana farmers agitation is going on against farm bill. But South Indian farmers are totally silent, WHY? anybody having answer?",
Much love and prayers from Malaysia.,
"IFSC code...SBIN0002115),People who sincerely want to contribute can call or sms on 9163429620...God bless you all......",
What happened in Egypt under the rule of Cleopatra? Still had wars.,
APPRECIATE THE POLICE AND GOVERNMENT SHOWING MAXIMUM RESTRAIN. ANTI SOCIAL ELEMENTS HAVE TAKEN CONTROL.,
owaisi supports bjp mahol mat bigado yaar akhri me hai please students +Muslims +Hindu supports sp,
Jesus = Son of God,
Respected Madam! Can Act be repealed by an ordinance?,
Humanity is the great religion ,
I am a resident of Karnataka. Take the case of Onion when the price in market is Rs. 15 and 17 the peasant get a price of 6. This is fact as of now. So why can't we try for a new system where even getting a price of 8 will be a great leap forward for the peasant.,
election is coming ,
Please look at past examples....if you can see with open mind ..with due respect...Middleman is not going away....previously it is PPL...who relate to kisan...and distributed all over....but as per this law thi will increase the power of Middleman....and that too will go in few hands.. .please remember jamidara in past days ..,
Farmers!!! They are Terrorist right?,
"Time to bring murderers of leaders of people - Gandhi (through RSS), and Bose (through Congress & Japan) to justice. ",
Acting and politics mind person don't trust peoples and special farmers. Elections in 5 north states.,
First police have granted this route  then they have put barricates on roads and so on  ,
For anyone wondering what Happened to the Protest. Despite of many problems and hardships the protest continued and Finally the Government Withdrew all 3 Farms laws.... The Farmers Won!!,
Devender Sharma doesn't talk about the glut in production of wheat & paddy which crash prices. Why doesn't he encourage diversity in agricultural produce? Why should water deficient  Punjab produce paddy? Niti ayog calculated that Punjab paddy consumes 10 times the water Bihar does.,
Sdm should be dismissed,
This guy is Barking from that Fifth Floor!!!!,
Thank you sir for this current affairs,
I think diljith choosen wrong decision,
Sir please attach pdf,
"1. The rule book says that if a voice vote is challenged by any member, the chairman must ask for a division. Under no circumstances must a chairman ignore this demand. The chairman ignored this demand. ",
Taliban also beat up people who oppose their ideology.,
Kisan ko direct account 10000 milega?,
"These gentleman is simply trying to develop anti Modi , ant BJP sentiment among listeners. He has no concrete argument except the panwala type "" i believe that....  "".",
How do u face your family?,
"Modiji, have you not heard the adage, Vinash kale Vipareet buddhi",
"All media has only focus on just susant case rather than many things are happening in india like increasing unemployment, education, GDP, Agriculture. Sector, etc that's the reason people are protesting in this pandemic situation",
Rakesh Tikait is a Docait he is working on the money of lootians congress party. I Kick him to Dustbin.,
Only time will tell who has won.,
I just don't understand farming is a job of intense hard work and care.,
Arvind kejriwal will be next pm of india,
Please please all government help India Kisan Kisan problem lobour problem mothers problem girls problem women problem blinds problem Ambedkar cast problem help help help,
Option  *C*   g20,
What.about.3.tons.of.illegel.drugs.in.mudra.port.of.adani.in.gujrat.,
Sanjay the great,
Actually us is sending a message to xi the china hitler not to fill the vacuum.,
Option C only 3,
"Responding to violence with non violence is not a joke, rather the best way to bring justice. Respect the law, it will help you fight your case.",
Please support the farmers,
"Need to send in Britain's spunger s.a.s royals.....   Harry becouse he's a soldier,and he's been there before. And he knows his way about,William,who can fly a helicopter,as he's a pilot,and help move people with his flying skills. Then  Megan,who can act like she cares,becouse she's a great actress,Kate who can go and pop in to the schools,and get a photo opportunity. The queen could give them tax payers money,as she gets a discount on it as they use her face to promote it...  Camilla could scare off the telaban,with her face.....   Charles could just talk shit,as he always do about the effect of bombs,fires to the invirament.....   Good job royal s.a.s spungers.......",
Reforms that would change life of millions becomes history.,
"Yes, right.  tikait   black miller. He is  take up from     I. Congress  se  funding with an others many   gang se.",
Jai Akhilesh ,
I salute them . Long Live.,
More USA crop to India grocery,
Drama finished,
BJP will be punished heavily for this in the upcoming 2024 elections those 700 lives will hunt down Modi like a ,
"Father of nation, Farmer is the one. Respect  farmers",
Amrinder singh as a punjabi how you can now side with a party which brought the 3 farm laws without consulting the farmers and those who are responsible for the death of more than 700 farmers.,
No farmer no food ,
BJP's only national party India,
All are wasted in one stroke.,
These cavemen won't understand how agriculture is progressive with private sectors.,
Its a circus  please this is modi India,
"This is not my YouTube channel, this is just a site from where I learnt.",
What is the use to implement laws and then taking back...does it change anything??,
Modi boot licking media ,
If a farmer has produced 90 quintal rice/ wheat whatever..,
Farmers should invest in big data analytics to predict the changing weather patterns and availability of water and other resources.,
They dont like round up.,
Have you noticed any flaws in the reform laws in interest of farmers. There are many new opportunities in laws for farmers without diminishing the previous facilities. The compulsion of brokers are eliminating from agricultural products marketing. Which will free genuine farmers from the cut money of brokers. Many other provisions are in favour of farmers. If we genuinely wants to help farmers we should support agricultural reform bills in interest of farmers not brokers and other interest groups.,
Thnxx....for this initiative....,
Inheritor of Dyer: break heads,
"every indian except panjabi should suspect people wearing turban, remember what happened to indira gandhi",
These are idiots not farmers.... I was very proud when the protest was going peacefully.. CANADA has successfully influenced these idiots.  Shame on Punjab farmers ( only to those who involved in this ruckus),
This guy is biggest fraud,
"This is win of all of us. Win of righteous, labor, farmers and most importantly democracy.",
He said give 2 options about of 101 solutions.,
Nice editing by NDTV ,
"Learn this lesson well. See the unity under one cause. In the tribalism that is breeding with the help of those who would divide you, when there comes a time to take control, the tribes must give up their divergent resolutions and find a cause for all their strength. They will respect a desire that's able to set in motion every heart. What desire can unify the divided. Find it, and make it your rallying cry. No farmers, no food. No me, no you.",
Unsubscribes zee news ,
Real heaven,
Anybody got the link to the whole debate?,
"750 meek poor farmers brutally killed by facist modi the way he massacred Muslims in 2002 in Gujarat , I still remember the images of poor little  children being dead in Gujarat by modi.",
Derek O Brian.. And TMC mamta.. Are all a bunch of idiots... ,
Why only farmers from punjab and haryana are protesting??,
If khalsantani comes in front of this protest then you cant save yourselves ,
Bec we r not dum.. bec bjp can make fool to other. Shame,
Why some people there wearing The Khalistan Shirts ??,
Thoo Hai tumpe...chhee news,
Great step for Farmers. Unfortunate says SC panel member.,
Fake news,
"Next time any farmers commit suicide, ( god forbids) the protestors and mandi system will be held responsible.",
"Anti-brahmin has been explained in terms ofxenophobia,projected guilt, displaced aggression, and the search for ascapegoat.Some explanations assign partial blame to the perception of brahmin people as unsociable. Such a perception may have arisen by many brahmins having strictly kept to their own communities, with their own practices and laws. ",
Behaving like General Dyer Looks like it is celebrating the Golden Jubilee of Jallianwala Bagh Massacre. Shame on you.,
I support Farmers ,
Modi is a f b,
"If the farm laws are so good, why the government is offering it's suspension for one and half years..",
It's mean it is clear that private players want to purchase farmers  crops less than MSP,
Comments are about the lady. Only anti national views,
"Question is, who is going to put the Modi govt on trial for their evil crimes ?",
I support operation blue star ,
Govt doesn't pass new legislation: Oh my god this government is useless,
Thanks so much NDTV,
"This is a question, if any, on the unity of the democratic world.",
Dictator modi will bring the laws and repel it without any discussion.,
India is just a terrorist  country where minorities can only be oppressed and they cannot be given their rights.  ,
"Though I listen everyone views, I find this video highly informative. Please make video on Swatch Bharat mission- waste management",
"""His wife"" has her own identity and a name and designation.",
This Government needs only Public Unrest. SHAME SHAME SHAME.,
 Why most of the agree products always getting less than MSP?,
Enough is enough... Arrest these goons,
2. If muslim issue comes muslim member of that group comes to debates,
Farmers protest have been one of the major spreader of coronavirus in Delhi.. media doesnt cover it since it doesnt fit their narrative..,
"So, could we have a series on farm issues, on whether problems vary state to state? Cheerio",
Clueless shameless govt of the darkest  times of INDEPENDENT INDIA. ,
Is this not a SUPERSPREADER event now  hypocrisy at its best,
Honable chief minister of tamilnadu to see this farmers law protest please farmers are back Bone of indian economic development,
 By getting the law made on M.S.P. they will be safeguarding their present generation.,
Right out break alliance n resign from government start protest,
"These were not farmers but brokers and mislead uneducated farmers, who were told that their land would be grabbed by govt or private companies later, so protest.",
Malika Arjun you mention 700 died but failed to mentioned how many were raped and murdered and butchered by fake farmers,
For this vedio ,
Congratulations to India! Democracy in action.,
Who made them violent?? Who made them to sleep in roads?? ,
Lesson of the day.. If you disturb swarm of bees you will get hurt.. no use crying.. Right to life in Indian Constitution may not guarantee our life..,
Terrorism in India trying to trade,
Stupid music as always,
What about 700 farmer who had been martyard against these laws what about their family will government take any initiative for them,
"          Now people of India should take strict stand by raising demand  for making constitutional laws that the Prime-Minister, Defence Minister and Home-Minister of India must be from the families of Saheed Jawans.",
"Pls give justice to farmers we can eat petrol, gadgets, money and gold.. they feed the entire country...",
Taliban Funded and Weapons provided by China.,
Every single women needs to stand up and protest. What are they going to do kill all of there women. A country with nothing but men lol.,
All the police giving problems to these famers family die in hunger,
I know how difficult this was to be repealed... Whatever decision you have taken am sure there is a bigger reason and good of our country.. jai hind sir  ,
Sir Can we get pdf of this article please tell me,
Philippines is the secret name of the Almighty God,
thanx.mam,
It's Dangerous for Farmers to gather at one place but still they have to at least government can drop Bill's if not MSP ,
"Law enforcement in the state or not ,why delay take action against the criminal terrorist  parade, we are show the power aug 26th day  function, very very  Shameless man's create the problems   police officers position very dangerous at the time .no compromise  please take legal action against the criminals.Sir",
SARE POLICE WALE APNE GHAR CHALE JAO OR BJP KR NETHO KI DUTY LAGA DO JAB NETAO KI GAND PE LAT PADE NA APNE AAP SARE MANGE PURI HO JAYE GI EK DIN IN KISHAN NO KI,
Subhe tk apke pass honge hum,
Good decision ,
"All politics , pre planned & created it seems clearly..",
Modi Government is doing right job by handling this protestors in a dignified way. ,
"I can make a 1 crore bill in your name as well, god bless you ",
Please i request to international media to take this protest as far as possible ....indian media has been bought by government and large corporates of india,
The anchor is paid ...diverting from real issues,
 This happens. ,
Thank you so much team Drishti,
humble request to farmers to stop all protests...,
Stop focusing on totally irrelevant ideological matters that has NOTHING to do with the reasons this faction rising to power is a problem and danger to the surrounding nations.. You cannot convert them just by putting women in power. That would never work. Then you'd still have THOUSANDS of men with guns literally just executing her if they disagree with her rulings.,
The police will pay for this. Don't think you idiotic useless human beings can get away by torturing our sons and brothers of Punjab. Don't worry you will find out how it feels to be beaten up on the street for no freakin reason. ,
Just throw a big boy  on them and finish this drama once for all,
We should be aware of Taliban,
Thanks mam AAP bhut acha pdhate ho,
and corona is over now.....opposition party silent on this drama......,
56 inch,
"The congress is still speaking from HQ, how many issues you need to wake up from slumber, the idiotic leadership in states is fighting for power the central leadership is sleeping, it seems we have part time opposition which dies not like to go on roads and streets, they do politics through social media , if after what happened in Haryana today you cannot lead an agitation , protest for the resignation of Haryana Government, dismissal of home minister and filing cases against the DM, CM and HM of GOI than forget being an alternate, in Haryana you have 35 MLA, a leader in Hudda, surjewala, in Punjab you have government with Sidhu as PCC chief, on HP you are main opposition, In uttrakhand you are main opposition, in UP you can command support ...but you have to get on streets, learn from Gandhi, Nehru how they used every opportunity to start a mass agitation ...get out from your Homes, comfort zones ...organize,  publicize,  criticise and demand resignation and arrest...in UP CAG has given you an issue bigger than fodder scam..this is request please listen and seize your moment in history....",
Next CM arvind kejriwal.,
 cool study mam,
"This accurately displays incompetent thought process of central Govt wherein Public resources, funds and time have been wasted over an year alongside wasted parliaments sovereignty to push the law over Framers.",
But I turn back and ask them what are the issues in Indian agricultural sector these same people can't even say a single thing.,
"Waah nice business, from now on protest business will be an occupation in india more idiots will come into this business guarantee",
"Land acquisition gone, farm laws gone, labour reformation gone. What next?",
Such a pity India is the hub of religious hate. First Muslims now Sikh. #freepunjab #khalistan,
They already said that their next target was UP and here they are,
God save our kissan n save our country india,
"future since like kargil fund , the govt will pronounce to  save agriculture save indian industries to bring new slap rate to add on taxing busines , because india best taxing  state vs central well versed in making",
Let the government  STOP THIS JOKE THESE PEOPLE ARE NOT AND I SAY NOT THE ONLY FARMERS IN INDIA THEY CANNOT HOLD A GOVT WITH BACKBONE TO RANSOM,
 can a NRI owning agricultural land but giving it on Theka / Lease in ,
We all must oppose in the interest of    our kisan and the country.,
Chitra tripathi ...,
"Sorry se kaam nhi chalega modi ji... Compensate the farmers in the form of income,  increased legal MSP, more markets expansion for farming products and free health and education facilities to small & medium farmers and for the loss  they have been through since the last one year.....stop being a hypocrite....we know to stay in power u can stoop to the lowest of the low level.",
Sooner or later will meet their fate.,
Holy book is to make humanity stand by moral and justice ,
Can you please tell real story ,
how come loony lefties are not talking about muslims in china ... bloody hypocrites yuk,
". Sadly in Punjab, new Farm Laws were also being given a communal colour .",
C- (3only ),
Very well explained sir.. thanks,
Mam you are clearly saying that his men were in the car. Not he. Why u guys put false title to videos? Was not expecting from NDTV atleast.,
Also indian 3 billion USD wasted. Tax payers money. We must ask Modi for this money. Tery baap ka paisa tha,
